Steps,Episodes,Time,Reward
10,0,1.430511474609375e-06,-485.87779879334096
478,1,0.22654390335083008,-460.36572749021053
7286,34,0.44789981842041016,-745.7691329755079
27686,133,0.8673672676086426,-1258.194086037198
88050,377,2.262885332107544,-698.3644441290613
237120,808,5.906015634536743,-45.872237400305565
365088,1071,9.413902044296265,8.614514441794686
515976,1301,13.901806354522705,27.549686005755735
651396,1522,17.852041244506836,74.28982039141428
795734,1733,22.13564896583557,69.58829990701837
955478,1989,26.796190977096558,177.64787251018657
1075030,2190,30.2560613155365,54.13246493252948
1220468,2407,34.60254216194153,157.14650946680504
1347718,2616,38.274248361587524,56.441372770153706
1512702,2875,43.16146516799927,154.64154187264276
1627570,3042,46.5862991809845,219.80586542157803
1707968,3160,48.990066051483154,72.07065268099086
1850220,3365,53.23014187812805,123.64842036857765
1990698,3549,57.57557535171509,149.80345436643466
2134006,3766,61.838642835617065,181.18467506627283
2222296,3898,64.56195044517517,199.8627171028283
2340546,4074,67.95280933380127,173.3455350404452
2464176,4243,71.66034317016602,235.47776162998434
2523130,4330,73.35002040863037,80.10332489902885
2650384,4513,77.18517398834229,124.10997891891346
2788286,4712,81.26036596298218,168.0992776981331
2917622,4892,85.12797355651855,170.965346557197
3022122,5040,88.20897817611694,203.87972165789353
3116020,5183,90.97353553771973,169.15200016947898
3236628,5347,94.56265878677368,103.86285097200519
3378452,5554,98.68544101715088,189.77092711694212
3470232,5698,101.38536071777344,200.59860962049783
3551168,5815,103.7553813457489,156.57378146174938
3680666,5986,107.67248344421387,211.58622101152832
3763908,6113,110.03501081466675,151.02490190852927
3879016,6284,113.46905374526978,141.04682567393974
4040734,6523,118.13881230354309,164.57622106692938
4162436,6698,121.73058199882507,151.7873910232016
4313474,6922,126.12134456634521,165.49121518347934
4449022,7108,130.27557849884033,202.62174201582602
4563277,7276,133.60364031791687,187.06134958560847
4654722,7427,136.20263624191284,104.81509930627422
4787526,7619,140.14293909072876,162.1955581867673
4907384,7791,143.63829469680786,179.18267906513594
5020484,7941,147.0049376487732,163.60407418891313
5152124,8138,150.81399869918823,152.38102566522144
5285464,8335,154.77593517303467,141.17499738596848
5419252,8522,158.7169291973114,189.1157737956899
5519810,8672,161.6373155117035,220.49708590695104
5607462,8800,164.21057796478271,165.96009117049476
5719222,8953,167.51128125190735,230.01251809816827
5789142,9060,169.56110382080078,170.39339470102863
5910610,9237,173.11371326446533,163.03162198366743
6032500,9428,176.6879518032074,142.8481039422664
6181070,9645,181.08693933486938,153.81752810516625
6290726,9806,184.316020488739,159.9268206509088
6369326,9922,186.5824007987976,224.26211979604636
6428152,10013,188.30904078483582,198.65907868027753
6517104,10150,190.87788033485413,197.53369411697028
6602204,10273,193.37339997291565,184.22788847559661
6683024,10382,195.80596280097961,186.90563559954376
6784330,10521,198.8155071735382,202.27988440863388
6888210,10669,201.86280822753906,172.65348595475706
7001684,10831,205.15340542793274,189.00395938264631
7104594,10980,208.11712861061096,149.00855797371364
7239074,11164,212.16220927238464,171.58644035043852
7340546,11311,215.16093277931213,139.07226928227036
7441902,11456,218.09311294555664,163.58064113953282
7581208,11660,222.1262538433075,156.50259474555955
7703306,11841,225.70382618904114,122.35632634757424
7836382,12026,229.6696515083313,186.3178551308375
7931302,12164,232.36767888069153,158.9221409298383
8072704,12397,236.464670419693,153.7842612881629
8205900,12587,240.4088683128357,184.52497515426649
8326282,12773,243.8351845741272,199.68521446091285
8414194,12891,246.49228477478027,170.56374684415192
8531792,13066,249.85437536239624,234.99287026963097
8589508,13154,251.54481506347656,214.82269202230395
8646234,13244,253.2124538421631,169.70447222507175
8780872,13454,257.05343675613403,164.897709292226
8874886,13586,259.75049018859863,165.4916024941468
8957366,13700,262.1878411769867,163.21214600606294
9056210,13845,265.08102679252625,198.53934293202275
9150204,13989,267.8445222377777,178.88299418661643
9282576,14183,271.6632001399994,156.26009521153338
9408812,14350,275.44794178009033,152.87465256385457
9498030,14478,278.05762457847595,213.4203085806492
9581718,14595,280.4772934913635,184.06232179414252
9672934,14734,283.145072221756,171.60132210419619
9785386,14910,286.4144856929779,148.92740353916665
9920408,15120,290.3939890861511,189.43462583572332
10015180,15250,293.242552280426,195.81519013352553
10132594,15416,296.7439031600952,106.84600116919387
10282546,15610,301.1779179573059,259.1374605261802
10338210,15689,302.86213064193726,233.15062056155725
10416946,15808,305.0849230289459,174.80347034812598
10536516,15962,308.58550548553467,215.4511494512977
10618682,16076,311.05347633361816,174.3668778541473
10724042,16227,314.0715034008026,226.85781479221745
10800124,16332,316.3429102897644,108.2182476253133
10950424,16551,320.8108642101288,161.6768088177601
11064670,16702,324.1820182800293,200.75071656749478
11149398,16844,326.63203287124634,206.3088707140495
11243810,16988,329.3605525493622,217.6973268822798
11345718,17147,332.2967052459717,189.17014408621012
11458733,17325,335.5710175037384,246.57294606752453
11537648,17434,337.9527003765106,192.66787874375694
11632260,17579,340.72094678878784,186.86252238743506
11748082,17757,344.08956480026245,129.66737984100703
11887768,17952,348.25404930114746,206.48671422142252
11982246,18086,351.05628633499146,213.62855829056917
12056044,18188,353.25342202186584,172.39646507061016
12182980,18361,357.04741501808167,195.75646237500757
12281602,18500,359.8820722103119,259.706561262678
12326312,18577,361.1606421470642,226.49268600008844
12416588,18713,363.84395956993103,183.68867782713144
12534942,18893,367.21503043174744,132.22152910110896
12696030,19141,371.91991925239563,148.05777789895217
12847768,19356,376.461279630661,189.35972945253144
12952110,19513,379.52158284187317,206.9788006087336
13052280,19647,382.48272156715393,202.49714943548628
13147680,19779,385.25257873535156,203.33184252131704
13253750,19928,388.4306206703186,228.5504674706252
13333222,20042,390.75504636764526,246.33484777825075
13406880,20161,392.891948223114,214.92859036410044
13508546,20308,395.92788004875183,201.80824587228727
13599382,20445,398.5819752216339,240.01804930791914
13674876,20558,400.8444755077362,177.55182302786142
13802044,20741,404.61170053482056,212.2390563077262
13891534,20883,407.1559224128723,204.5026159649951
13983312,21025,409.81594014167786,188.3101617395725
14112764,21228,413.5388503074646,133.31247583192066
14244456,21416,417.4289653301239,203.04274582618018
14355304,21596,420.68497109413147,68.24954173381481
14495308,21799,424.8346335887909,165.99636523267793
14608132,21985,428.05763053894043,165.27920529952348
14724972,22150,431.5329957008362,190.75983436017123
14815360,22283,434.2159240245819,218.01264387933333
14905312,22413,436.8860192298889,198.95597664566668
15002078,22557,439.6724967956543,199.2678127486568
15087608,22683,442.19643545150757,196.5216551836465
15183692,22829,445.0202498435974,155.37826386226652
15325636,23037,449.1920280456543,217.9792750147705
15415508,23165,451.843594789505,218.76061666423743
15486732,23270,453.95201992988586,160.93287775282658
15606676,23458,457.4279546737671,176.8541982811952
15724144,23634,460.8410243988037,203.100947090762
15823688,23781,463.761962890625,223.76816225211118
15886888,23871,465.6964635848999,149.72366687891818
15991164,24030,468.7073504924774,133.26743833515604
16119346,24228,472.49287843704224,228.6588138875953
16188494,24340,474.410813331604,182.38476814307427
16277472,24466,477.06573009490967,219.5616672280505
16346860,24560,479.09430599212646,227.47018286901977
16419850,24654,481.2327642440796,169.50067381529408
16542020,24831,484.787966966629,185.9169668993775
16643604,24990,487.7581698894501,158.06646641505318
16782668,25211,491.82506108283997,175.13317165526874
16904494,25403,495.3540256023407,211.04420954690028
16980040,25521,497.49203300476074,148.76948295119809
17108330,25719,501.3550112247467,160.9445902566362
17261222,25933,505.7676217556,183.1497559321632
17376230,26106,509.1349630355835,192.56949623585768
17467848,26239,511.81755328178406,207.21520573225484
17568638,26382,514.7899646759033,157.17416621504665
17720602,26621,519.2013585567474,174.0720032573234
17828796,26783,522.3894546031952,192.7764553773053
17951088,26952,526.0566833019257,185.81984044741165
18046828,27096,528.8213510513306,237.17827235538198
18105644,27186,530.5155646800995,166.88754916922264
18220208,27357,533.8160042762756,217.38478824895077
18311928,27483,536.5586352348328,208.04634514033722
18398244,27619,539.0619051456451,231.8604656941906
18460122,27724,540.8251385688782,176.95750130605308
18569688,27900,544.0100572109222,225.41866233878622
18630496,27988,545.7940199375153,166.97284403452028
18735096,28130,548.9039697647095,211.02774360722887
18822944,28266,551.405846118927,186.78550882930355
18927914,28421,554.4598507881165,220.77638129334878
18994856,28519,556.4538035392761,196.02041126346327
19100468,28674,559.526052236557,193.35701462900266
19194332,28807,562.3287253379822,208.25601578499624
19274592,28922,564.7307596206665,179.67031871160208
19391376,29104,568.0601794719696,195.5124188972154
19493254,29268,570.9870207309723,185.08734473848517
19606762,29425,574.3714804649353,198.5010565955368
19715082,29586,577.5306112766266,219.89582589458655
19769716,29659,579.1506588459015,170.48099240106166
19890048,29836,582.6720206737518,185.9664712210444
20009870,30032,586.098179101944,193.06190892980734
20129000,30225,589.6551311016083,227.2463160229519
20207726,30345,591.9449110031128,158.43844822930697
20363566,30600,596.4158499240875,178.46526784193503
20466530,30763,599.4320862293243,233.8092363302767
20557496,30904,602.080676317215,139.03557445435928
20695200,31112,606.1527373790741,167.8202552128584
20822598,31304,609.8312368392944,204.84727376859308
20891592,31412,611.8359694480896,150.0238756203409
21007666,31595,615.2188472747803,172.33951818280184
21122768,31766,618.5696485042572,222.42085233795257
21210628,31908,621.1089560985565,229.66648155706866
21279644,32013,623.2063019275665,218.15693588934013
21353488,32121,625.3478615283966,173.07164526504772
21464436,32281,628.6219363212585,204.12394170035768
21570568,32431,631.7570872306824,229.63368415316955
21638408,32535,633.7452554702759,167.44198010165613
21786070,32767,638.0373015403748,198.32856937448906
21880186,32902,640.8369431495667,233.83801191092638
21947812,33012,642.7759199142456,192.3533308314253
22062014,33195,646.105021238327,201.3300740984294
22148638,33337,648.5819253921509,180.0443127369747
22259360,33490,651.9118845462799,161.4818646657336
22365118,33648,654.9894993305206,192.85905952389027
22474516,33818,658.2093505859375,221.83154555228083
22567560,33952,661.0087177753448,175.79598133834267
22689052,34138,664.5967316627502,227.22837672823093
22767126,34266,666.7666065692902,228.24636088273482
22828534,34356,668.5799539089203,229.20122300028274
22905340,34472,670.798570394516,191.9015332532108
23015046,34641,673.9820022583008,222.5337683813663
23072724,34728,675.684051990509,224.42018067499686
23149332,34840,677.9194684028625,216.721187737982
23221536,34961,679.9410185813904,165.93498940249873
23329532,35132,683.0951728820801,168.8668842112619
23453430,35319,686.7313694953918,174.37666071653405
23585154,35517,690.54279255867,177.16823429341224
23692604,35689,693.7403385639191,169.7213105140423
23829466,35883,697.7498636245728,225.12810882742096
23916390,36002,700.402501821518,237.65552870632965
23974286,36085,702.0626735687256,208.75556678564098
24058252,36205,704.5501718521118,216.1065856972892
24136854,36320,706.8181440830231,238.66058905936742
24191238,36411,708.3463761806488,241.83330766405683
24249664,36524,709.9824078083038,245.3236969958854
24326130,36628,712.275021314621,154.46275294353904
24462192,36849,716.2008249759674,182.7649469400302
24592328,37048,719.9929647445679,106.40068192984263
24730744,37244,724.131317615509,242.35999686396403
24790566,37321,725.949010848999,162.70564416456867
24946662,37571,730.49622797966,232.32033972797163
25047442,37716,733.4992346763611,243.05292551715698
25109744,37796,735.4159770011902,228.23156075408764
25182462,37904,737.5427334308624,214.66600243901144
25266288,38030,740.038152217865,221.5739074953714
25346986,38156,742.3700137138367,191.32828753066752
25446056,38309,745.2599515914917,170.9323172321532
25558976,38471,748.6097555160522,193.18681032021522
25668032,38624,751.9542181491852,189.9892671723659
25776052,38802,755.0523235797882,175.34476999624638
25872540,38941,757.9268741607666,230.10401605569095
25932818,39033,759.7709312438965,204.31958030010054
26023164,39157,762.4885420799255,226.53046903792657
26074614,39230,764.0259146690369,222.65000083255845
26143310,39313,766.1390745639801,237.32787591021474
26206284,39408,767.9551413059235,208.7083842501021
26274870,39509,769.941951751709,236.70618949643432
26337276,39604,771.7530331611633,224.7117802454684
26403582,39727,773.6515462398529,172.69041488337942
26517378,39894,777.0342626571655,168.8107561007485
26638904,40084,780.607480764389,216.75061433370246
26720030,40206,782.9940013885498,216.093010689308
26797700,40335,785.27823138237,115.72034545738605
26899182,40474,788.3614296913147,189.24041313571172
26999738,40614,791.3380138874054,196.19799029308092
27087772,40745,793.9599394798279,222.3376920500735
27168296,40873,796.276713848114,175.68975437675402
27285914,41032,799.8149337768555,200.10264900957603
27365812,41150,802.2011933326721,239.54379892210665
27438646,41265,804.2873692512512,208.94319073176513
27534452,41395,807.173779964447,164.35153220030222
27664796,41577,811.0445201396942,241.89608136044075
27718898,41658,812.6284780502319,236.21522957161727
27793498,41757,814.8579971790314,187.80606072707334
27912484,41931,818.3555498123169,213.0061293879632
28001832,42065,820.99942445755,173.14316504475045
28107836,42212,824.132524728775,204.8447757556691
28188358,42331,826.5521996021271,164.73273037092594
28307960,42503,830.0733964443207,168.76444444359674
28445408,42711,834.110109090805,195.27856646775962
28530628,42838,836.6471128463745,229.1573439806919
28595170,42929,838.4950423240662,168.82364687475496
28709454,43084,841.9158074855804,182.32774494453832
28821200,43248,845.2086398601532,205.9736388022558
28916006,43396,848.0526671409607,164.47931030394295
29025330,43555,851.3541870117188,218.20400770851091
29103940,43681,853.6716668605804,211.12807015522193
29176872,43803,855.8157241344452,176.32967398900604
29322196,44011,860.1666431427002,231.38565476802142
29385020,44108,861.9839241504669,220.1357981573837
29458260,44222,864.1888747215271,213.69801443980086
29556640,44383,867.0214407444,223.58407132083804
29640040,44508,869.5686655044556,222.36563925296156
29718920,44616,871.9274568557739,205.83527880332613
29831168,44785,875.2620031833649,222.95624183003474
29887052,44865,876.9366796016693,239.65405839779265
29950254,44968,878.7400381565094,159.9543743747223
30061742,45126,882.0587458610535,204.49979794857921
30140542,45246,884.4011075496674,218.94299984877551
30232920,45375,887.2427909374237,188.92702780929417
30342942,45547,890.4549541473389,214.46273682009496
30423766,45674,892.8811004161835,185.60343858020687
30537100,45823,896.3393454551697,200.226278959743
30633462,45963,899.1871972084045,210.07688226461786
30712738,46078,901.5310704708099,244.21146969144215
30753612,46149,902.7660572528839,242.09748956338848
30829058,46285,904.9134569168091,177.30999624472983
30948580,46474,908.4471499919891,190.3962173829554
31047976,46621,911.4129819869995,241.0053157791871
31092640,46686,912.7319464683533,205.35275183305293
31160918,46808,914.7452826499939,168.825361775684
31271020,46976,917.9990508556366,214.21775985169006
31338896,47083,920.0041356086731,232.17411030858162
31407782,47180,922.1136095523834,185.88653383910798
31524888,47349,925.6779594421387,181.82006275192435
31631318,47510,928.8816576004028,156.89244334243182
31777838,47721,933.2325472831726,203.54067126379468
31852402,47829,935.5279741287231,205.18030087914127
31953780,47996,938.4392099380493,170.9441998247512
32089384,48191,942.5736398696899,186.605695805229
32189362,48329,945.5601279735565,187.5650457113033
32283962,48459,948.4670107364655,223.37652307653775
32369806,48600,950.9831187725067,217.41516586722142
32440164,48703,953.1311388015747,183.13836685191797
32554508,48880,956.4918925762177,234.86169355594183
32615240,48981,958.3066997528076,185.72359157127346
32734560,49179,961.8531231880188,156.84090175470473
