Steps,Episodes,Time,Reward
0,0,9.5367431640625e-07,-200.0
4710,10,0.4917898178100586,-200.0
11740,28,0.9276919364929199,-200.0
17920,43,1.3568177223205566,-200.0
25140,62,1.7932155132293701,-200.0
31850,79,2.2164266109466553,-200.0
37640,92,2.6471335887908936,-200.0
44330,109,3.0762641429901123,-200.0
50840,126,3.5074119567871094,-200.0
57300,142,3.938101291656494,-200.0
63730,158,4.364406108856201,-200.0
82070,204,5.381997585296631,-200.0
99800,248,6.404372453689575,-200.0
114140,284,7.230392694473267,-200.0
120900,301,7.66237211227417,-200.0
127060,316,8.085704326629639,-200.0
133280,332,8.518458127975464,-200.0
139720,348,8.948756694793701,-200.0
145750,363,9.368898391723633,-200.0
152650,381,9.797072649002075,-200.0
170120,424,10.803754329681396,-200.0
187970,469,11.817010879516602,-200.0
204410,509,12.781025409698486,-200.0
221270,552,13.724771499633789,-200.0
227710,568,14.145694971084595,-200.0
234460,585,14.573384046554565,-200.0
240670,600,15.003406286239624,-200.0
247000,616,15.423386096954346,-200.0
253680,633,15.850779294967651,-200.0
260250,649,16.281549215316772,-200.0
266660,665,16.70249104499817,-200.0
273260,682,17.12517523765564,-200.0
280000,699,17.55776309967041,-200.0
297700,743,18.58654499053955,-200.0
315280,787,19.58797264099121,-200.0
333000,832,20.58519744873047,-200.0
350400,875,21.586432933807373,-200.0
367600,917,22.602887630462646,-200.0
380250,949,23.35398244857788,-200.0
387170,967,23.783339977264404,-200.0
393670,983,24.20618438720703,-200.0
399480,997,24.62938404083252,-200.0
406100,1014,25.06765341758728,-200.0
412530,1030,25.499021530151367,-200.0
419080,1046,25.93413782119751,-200.0
425320,1061,26.354347705841064,-200.0
432110,1079,26.781649827957153,-200.0
440320,1099,27.30509901046753,-200.0
447040,1116,27.7329523563385,-200.0
453910,1134,28.167004585266113,-200.0
459620,1147,28.593093395233154,-200.0
466290,1164,29.023160457611084,-200.0
473010,1181,29.45330810546875,-200.0
479470,1197,29.885453939437866,-200.0
486020,1214,30.323637008666992,-200.0
492490,1230,30.745806455612183,-200.0
498530,1245,31.176239252090454,-200.0
505300,1262,31.609078407287598,-200.0
522800,1306,32.60495901107788,-200.0
540340,1350,33.6118745803833,-200.0
557730,1393,34.617459297180176,-200.0
571570,1428,35.42037868499756,-200.0
577250,1441,35.8497359752655,-200.0
594740,1485,36.84694838523865,-200.0
612310,1529,37.85188317298889,-200.0
628240,1569,38.77320146560669,-200.0
634470,1584,39.20739960670471,-200.0
641380,1602,39.64182376861572,-200.0
647790,1618,40.06638145446777,-200.0
654470,1635,40.49372100830078,-200.0
660950,1651,40.91811728477478,-200.0
667430,1667,41.346705198287964,-200.0
673650,1682,41.77759337425232,-200.0
680230,1699,42.20121693611145,-200.0
686860,1716,42.63002848625183,-200.0
693070,1731,43.06705117225647,-200.0
699760,1748,43.49496793746948,-200.0
713300,1782,44.297061920166016,-200.0
719520,1797,44.71816277503967,-200.0
726130,1814,45.140588998794556,-200.0
732820,1831,45.573310136795044,-200.0
740980,1851,46.107787132263184,-200.0
746950,1866,46.52999782562256,-200.0
753650,1883,46.954856395721436,-200.0
761040,1901,47.43845891952515,-200.0
774610,1935,48.23866057395935,-200.0
780890,1951,48.66483736038208,-200.0
787060,1966,49.09530997276306,-200.0
800640,2000,49.894338607788086,-200.0
806950,2016,50.32029724121094,-200.0
818350,2044,51.0114860534668,-200.0
824850,2061,51.44054889678955,-200.0
842430,2105,52.45147752761841,-200.0
855300,2137,53.21507811546326,-200.0
861770,2153,53.6503324508667,-200.0
867740,2168,54.073046922683716,-200.0
874140,2184,54.505390882492065,-200.0
880560,2200,54.93842172622681,-200.0
886760,2215,55.3708872795105,-200.0
893080,2231,55.794398069381714,-200.0
