Steps,Episodes,Time,Reward
0,0,0.0,-200.0
4120,9,1.2436730861663818,-200.0
11420,27,2.1543760299682617,-200.0
19050,46,3.1971468925476074,-200.0
26640,65,4.127511739730835,-200.0
33940,83,5.002166271209717,-200.0
41490,102,5.895692586898804,-200.0
49210,122,6.76788067817688,-200.0
56630,140,7.6779820919036865,-200.0
64240,159,8.594560623168945,-200.0
72070,179,9.501668691635132,-200.0
79500,197,10.407780170440674,-200.0
87420,218,11.281977891921997,-200.0
94690,236,12.133728504180908,-200.0
101910,254,12.988976955413818,-200.0
109330,272,13.900566339492798,-200.0
116630,290,14.775760412216187,-200.0
123970,308,15.663920640945435,-200.0
131170,326,16.510683059692383,-200.0
138440,344,17.38188910484314,-200.0
145650,362,18.25358533859253,-200.0
152890,380,19.112822771072388,-200.0
160710,400,20.015942335128784,-200.0
167970,418,20.890630960464478,-200.0
175670,438,21.772807836532593,-200.0
183120,457,22.634530544281006,-200.0
190350,475,23.520694255828857,-200.0
197840,494,24.39987874031067,-200.0
205160,512,25.274566888809204,-200.0
212410,530,26.1308114528656,-200.0
219710,548,27.00849437713623,-200.0
227040,566,27.900643348693848,-200.0
234280,584,28.782819271087646,-200.0
241660,602,29.682948112487793,-200.0
249090,621,30.54766321182251,-200.0
256630,640,31.437816858291626,-200.0
264210,659,32.3489134311676,-200.0
271650,678,33.230584144592285,-200.0
279170,697,34.10677886009216,-200.0
286380,715,34.96152329444885,-200.0
293850,734,35.841705322265625,-200.0
301100,752,36.719892501831055,-200.0
308400,770,37.59258675575256,-200.0
315710,788,38.5859854221344,-200.0
322920,806,39.444705963134766,-200.0
330280,824,40.34283971786499,-200.0
337860,843,41.240466833114624,-200.0
345110,861,42.10070180892944,-200.0
352600,880,42.99883556365967,-200.0
359830,898,43.87452030181885,-200.0
367470,917,44.803569316864014,-200.0
375170,937,45.69671678543091,-200.0
382760,956,46.60482048988342,-200.0
390020,974,47.484496116638184,-200.0
397270,992,48.36567664146423,-200.0
404580,1010,49.24984574317932,-200.0
412120,1029,50.150465965270996,-200.0
419610,1048,51.023664712905884,-200.0
426580,1065,51.901851654052734,-200.0
434080,1084,52.794490814208984,-200.0
441330,1102,53.67966437339783,-200.0
448590,1120,54.54587936401367,-200.0
456180,1139,55.437522649765015,-200.0
463740,1158,56.32468247413635,-200.0
471250,1177,57.21483564376831,-200.0
478540,1195,58.182783126831055,-200.0
485850,1213,59.092883825302124,-200.0
493150,1231,59.99350309371948,-200.0
500310,1249,60.83977556228638,-200.0
507560,1267,61.71645951271057,-200.0
514900,1285,62.640525817871094,-200.0
522010,1303,63.50674557685852,-200.0
529790,1323,64.4148530960083,-200.0
537340,1342,65.31148338317871,-200.0
544570,1360,66.18667984008789,-200.0
552060,1379,67.07783198356628,-200.0
559370,1397,67.98595070838928,-200.0
566940,1416,68.90750122070312,-200.0
574550,1435,69.83455538749695,-200.0
581790,1453,70.69877886772156,-200.0
588950,1471,71.54055452346802,-200.0
596180,1489,72.39979410171509,-200.0
603430,1507,73.28345918655396,-200.0
610860,1526,74.13970232009888,-200.0
618130,1544,75.08271479606628,-200.0
625430,1562,75.97885394096375,-200.0
632940,1581,76.87149405479431,-200.0
640520,1600,77.79954648017883,-200.0
647750,1618,78.6837170124054,-200.0
655030,1636,79.55891156196594,-200.0
662370,1654,80.45654034614563,-200.0
669940,1673,81.35566926002502,-200.0
677970,1694,82.2727518081665,-200.0
685610,1713,83.22274565696716,-200.0
692890,1731,84.11190223693848,-200.0
700360,1750,84.98559379577637,-200.0
707710,1768,85.88671875,-200.0
714980,1786,86.76789665222168,-200.0
722400,1804,87.68746519088745,-200.0
730180,1824,88.60853838920593,-200.0
738020,1844,89.53858685493469,-200.0
745680,1863,90.46464490890503,-200.0
753200,1882,91.35878849029541,-200.0
760380,1900,92.21851778030396,-200.0
767720,1918,93.12562608718872,-200.0
775200,1936,94.07263016700745,-200.0
783000,1956,94.98672008514404,-200.0
790340,1974,95.89582347869873,-200.0
797890,1993,96.8024263381958,-200.0
805590,2013,97.69856524467468,-200.0
812780,2031,98.59171223640442,-200.0
820070,2049,99.48884725570679,-200.0
827550,2068,100.37151288986206,-200.0
834850,2086,101.28161358833313,-200.0
842200,2104,102.19570803642273,-200.0
