Steps,Episodes,Time,Reward
0,0,0.0,-287.5939095141809
20,0,0.16954636573791504,-293.0411657915918
772,4,0.3261277675628662,-302.4636560822649
2512,13,0.4667518138885498,-306.0761774347794
5484,29,0.6273233890533447,-131.16725396364228
7302,37,0.7380259037017822,-125.04640469078838
9400,49,0.8507249355316162,-130.79210036108077
11306,59,0.9674127101898193,-129.95769078099005
13156,68,1.0841014385223389,-141.97153074215214
15720,80,1.1938080787658691,-144.48972985496692
19308,100,1.3743236064910889,-457.0807282427193
29924,153,1.925849437713623,-724.3150662107357
36882,187,2.294862747192383,-1025.7540837166675
47106,236,2.82743763923645,-738.2415448300364
53980,267,3.192460298538208,-638.1931436714519
58726,288,3.4766995906829834,-677.1963736474092
66128,318,3.8437182903289795,-969.4821418973388
74526,355,4.29949951171875,-749.8487241534679
84288,393,4.836063861846924,-881.2145627760103
101488,454,5.813448905944824,-878.1450237096712
115206,501,6.5983500480651855,-1024.784383021027
128388,541,7.33537745475769,-1063.5802297461544
150766,609,8.589025020599365,-662.034057016144
194852,716,11.44039797782898,-593.0779133415825
229304,783,13.894831418991089,-496.05068201135407
271480,853,16.986561059951782,-390.34207711455707
301568,899,19.222581386566162,-243.00071291011105
340168,956,22.37415075302124,-198.83532011227337
380218,1011,25.36116075515747,-155.43693374897188
420240,1057,28.701225519180298,-72.45521804951349
461450,1103,32.17393612861633,-42.591863204147344
500978,1147,35.5738570690155,-5.4908679746559566
541480,1192,39.009650230407715,-14.882503424655335
577754,1232,42.056501388549805,3.8957830390023687
617618,1276,45.38659167289734,8.26503305515541
656938,1321,48.624929904937744,16.977727450059326
694948,1363,51.74059534072876,36.88968768507017
726686,1397,54.42341995239258,7.395733002102739
763774,1440,57.36255717277527,-5.256761445487178
795552,1474,60.053359031677246,25.125417030373388
830520,1512,63.039371728897095,19.823506847343616
864398,1549,65.96853637695312,11.892549435656699
903652,1594,69.1679790019989,19.823271874051592
940616,1639,72.0961446762085,50.91306124082847
976852,1681,75.11407232284546,2.511523682467616
1007970,1719,77.55454397201538,52.60975420622725
1047666,1771,80.65225768089294,43.41430256965932
1081234,1805,83.52956199645996,44.04896055966843
1130364,1868,87.2994773387909,56.47832584974451
1166424,1908,90.28050327301025,74.49324597378288
1205492,1961,93.26352453231812,62.73619233268367
1247006,2016,96.50485253334045,91.75983290400818
1281296,2065,99.16972517967224,63.73948303972922
1319108,2110,102.14376902580261,53.04091867973542
1358956,2156,105.3182783126831,70.49252130527186
1397912,2200,108.46087074279785,69.48424031969869
1436964,2245,111.47480893135071,58.981187004266474
1476678,2295,114.5306351184845,71.07349197329606
1511212,2334,117.25434803962708,74.43003920167949
1547500,2379,119.95711851119995,69.31793159344768
1584144,2425,122.72471570968628,58.05820836568787
1620952,2475,125.5242269039154,57.036950410150176
1663516,2523,128.8503293991089,56.679314755876646
1711570,2583,132.5464427471161,66.84660825704847
1757644,2637,136.15179824829102,49.72024684246047
1800538,2695,139.43701219558716,64.40920770655018
1834110,2737,142.07794618606567,68.80908220941166
1877996,2788,145.4688756465912,56.96952487041343
1921860,2839,148.91665244102478,66.76638228908487
1961176,2885,152.02733159065247,65.20315591530665
2009792,2935,155.8072202205658,72.37373627207631
2059148,2990,159.55419850349426,74.77039344595322
2100472,3047,162.62598085403442,73.94201531474168
2139524,3091,165.7207043170929,68.60110103459972
2180900,3135,169.00890731811523,79.26882665438207
2217398,3177,171.87723422050476,68.60083900529682
2258908,3222,175.12155508995056,81.52813604280801
2299280,3265,178.29307198524475,101.05483767112767
2338560,3308,181.26911091804504,91.83020628801906
2375196,3347,184.0426914691925,77.72544610171279
2414148,3391,187.0855519771576,75.18451276890539
2455586,3437,190.39569902420044,68.05318772711279
2490024,3475,193.0376319885254,66.48065040815592
2531558,3522,196.23009204864502,89.62264005988439
2566968,3560,199.07647681236267,97.92152118841663
2604904,3604,202.02060270309448,192.18382409971963
2638572,3643,204.5458471775055,95.47847018647441
2684118,3689,208.39554834365845,149.30568761626665
2715486,3723,211.0414707660675,88.67951943654312
2760430,3773,214.49523258209229,76.48221331777545
2807032,3821,218.20431232452393,75.52482296066685
2847310,3866,221.24118733406067,185.99215818916764
2884118,3912,224.13145661354065,72.92026255621731
2924734,3954,227.53933882713318,59.11868712965535
2968050,4003,230.87741088867188,105.56103316703827
3010674,4048,234.26235604286194,72.30385153633334
3052088,4097,237.49271512031555,157.12857262462083
3086060,4135,240.20346331596375,66.24657065601318
3130944,4186,243.8327555656433,120.72318773477323
3168662,4233,246.83173274993896,71.43807663404012
3211106,4282,250.09101605415344,46.97260107927857
3254918,4334,253.55475115776062,41.13673033278976
3297232,4386,256.95764803886414,83.02821866496116
3337058,4432,260.0144693851471,81.29916684459775
3382602,4484,263.5589883327484,142.70178100355471
3413214,4520,265.88376927375793,105.14109541808735
3448304,4563,268.6503686904907,145.54574778802254
3492198,4623,271.9495451450348,115.30265247690154
3527814,4671,274.6782443523407,140.15947524669008
3560788,4712,277.1975214481354,111.96348642707581
3587832,4746,279.3377797603607,110.21549074760507
3625416,4794,282.2200720310211,154.60464557162325
3659306,4837,284.8191180229187,142.42522644334423
3689002,4878,287.1688332557678,112.89477573738343
3715462,4915,289.22433376312256,146.346290529692
3759006,4966,292.6810874938965,158.68135966980856
3785988,5000,295.62720704078674,143.85810089643255
