Steps,Episodes,Time,Reward
0,0,0.0,-335.53444125460777
50,0,0.1605696678161621,-368.72157566783636
674,3,0.30019664764404297,-405.92879077793685
2358,11,0.49567270278930664,-318.8080527144688
4862,24,0.6522550582885742,-341.75860845815174
7634,39,0.8128254413604736,-395.19349974474005
10626,55,0.9664156436920166,-261.89634632946047
13780,73,1.1549103260040283,-609.1568197181608
19132,103,1.4600944519042969,-926.0762349048888
28280,152,1.9816985130310059,-634.4699860183584
34892,184,2.3716557025909424,-831.6006909031405
41730,217,2.7566256523132324,-742.2749080122837
48370,252,3.085745334625244,-545.5348077674987
53116,275,3.3450522422790527,-619.8954163086607
62834,323,3.8556864261627197,-1506.1141228713134
75976,383,4.551823139190674,-738.6425921119243
94264,463,5.507267713546753,-850.664219636567
108588,521,6.313111782073975,-781.0367657822527
121752,571,7.026204347610474,-706.9369018320116
146008,658,8.38257622718811,-414.56247333314303
197496,809,11.66878604888916,-185.97889277466578
250822,949,15.226269721984863,-189.32588785737101
291476,1045,17.909092664718628,-157.7335192790459
325896,1117,20.168050527572632,-186.53231940599363
356680,1169,22.335254192352295,-116.91218692122136
395540,1230,25.2145516872406,-109.49343703455042
433414,1286,28.021044969558716,-23.576562098465825
478694,1349,31.446880102157593,5.686874297011074
519858,1403,34.7769718170166,-7.666113145635269
566472,1462,38.497021198272705,16.2690668777457
605114,1509,41.56182384490967,6.2860682031840875
648220,1561,45.090384006500244,25.03192895071339
689412,1611,48.468348026275635,26.22247446354744
732972,1667,51.8672559261322,34.93724600764661
774630,1715,55.28910279273987,40.12479424853781
822244,1777,58.97524285316467,56.32417195454758
864110,1833,62.32927107810974,45.692223097739756
900816,1877,65.275390625,49.28783131407361
942338,1927,68.54364895820618,55.56858520652041
975600,1967,71.46782541275024,72.25962967992544
1016190,2017,74.6712555885315,61.602730159417625
1059586,2070,78.15593552589417,63.44373641283177
1097374,2117,81.04819846153259,73.89480631228709
1137096,2165,84.20774674415588,81.70653575624019
1185160,2228,87.82506990432739,79.0120703562752
1224198,2279,90.96267652511597,81.57191074540444
1274580,2343,94.77747249603271,90.177617383007
1313442,2389,97.78143668174744,77.12981047186007
1357948,2443,101.30900168418884,225.56507992615212
1388724,2484,103.68165564537048,73.72023297645356
1434670,2546,107.19625329971313,110.85691892626262
1472794,2591,110.20221185684204,76.1022758441652
1514162,2646,113.37073636054993,81.62719185999603
1558792,2701,116.95016145706177,176.64045431630876
1588126,2739,119.24302792549133,139.09143693378437
1625334,2786,122.20310997962952,96.9888564920569
1660850,2824,125.11232781410217,243.77889615291883
1690098,2864,127.291499376297,205.49811537763918
1728408,2912,130.2545726299286,217.61665625548486
1756654,2947,132.48261284828186,225.26009839837496
1785680,2986,134.68173098564148,181.75189088574533
1817066,3031,137.04540753364563,215.90934520000752
1849528,3075,139.50981497764587,243.94323225695183
1878824,3111,141.7548098564148,203.65517127528764
1910110,3154,144.11150670051575,227.84085473105216
1936864,3192,146.17797780036926,227.20046093630057
1974136,3235,149.05328679084778,156.67112434818563
2012130,3278,151.99142694473267,208.13774234182202
2052546,3327,155.14997839927673,140.34146859786856
2088858,3367,158.00733470916748,229.11931326961857
2115402,3402,160.03790307044983,231.17102613285533
2149318,3448,162.5930678844452,108.02825188987599
2189036,3501,165.62695240974426,135.42145331992438
