[-23117.244]
[-443.98978]
[108.04255]
[-988.74744]
[315.7054]
[-589.5315]
[-11.000127]
[2407.8306]
[-561.4116]
[-3242.6868]
[-1085.5048]
[-2616.4817]
[-111.57136]
[-366.54788]
[319.34195]
[121.72715]
[61.431488]
[865.9143]
[3030.66]
[1508.4506]
[-1018.7898]
[-223.57211]
[-133.90912]
[-1234.4893]
[-2353.3809]
[-2255.0813]
[582.42377]
[289.16443]
[-1852.5211]
[-2440.4995]
[-290.2227]
[736.7797]
[-1248.7858]
[-1112.1732]
[552.7464]
[1381.4319]
[-458.80902]
[1063.0782]
[704.1668]
[1325.118]
[546.16626]
[2255.185]
[1962.4281]
[-2425.205]
[536.09576]
[707.75665]
[-2285.4463]
[-3715.772]
[474.23273]
[2747.578]
[351.6798]
[617.5804]
[-658.8568]
[526.7818]
[-0.33391428]
[-2474.7808]
[-516.81445]
[2056.021]
[-1750.624]
[946.16504]
[5467.877]
[-1884.652]
[-1326.468]
[3451.1042]
[-90.82655]
[-551.87573]
[470.49945]
[805.93866]
[137.66708]
[494.29797]
[-3861.0088]
[1677.4398]
[1824.5787]
[443.42413]
[-930.41833]
[397.44177]
[795.69464]
[2342.5625]
[-653.7766]
[146.04138]
[-248.2555]
[1739.2803]
[-579.63074]
[94.349365]
[-1391.3978]
[-3133.0984]
[584.66504]
[-4803.703]
[478.45975]
[-544.3243]
[109.27009]
[44.42494]
[-490.5075]
[772.5164]
[2727.2893]
[398.1945]
[-796.26]
[74.88363]
[168.84814]
[-1142.8164]
[111.95801]
[-666.4982]
[-2316.513]
[-2157.9]
[-434.33536]
[33.955917]
[1034.4209]
[-1049.1903]
[217.9371]
[1441.2206]
[960.5088]
[1699.5782]
[752.1536]
[534.93036]
[466.99326]
[1446.2568]
[-1142.1615]
[668.26184]
[977.31476]
[124.612366]
[0.85160685]
[-2106.2021]
[-1366.5459]
[135.079]
[-1870.6265]
[902.6717]
[-561.13116]
[-772.3054]
[1418.0647]
[1011.8737]
[-584.23267]
[2335.3562]
[787.8345]
[928.5943]
[-1484.5677]
[854.3245]
[-307.5468]
[1399.4995]
[1266.6652]
[2355.7532]
[-400.90805]
[1871.6932]
[685.5812]
[-1951.63]
[-287.05844]
[1249.0415]
[-668.913]
[-786.93976]
[1198.7799]
[-2813.8057]
[228.4409]
[-883.52606]
[487.50186]
[-2004.8286]
[-2843.3901]
[2051.5464]
[373.6174]
[-1834.1602]
[-1489.5221]
[1301.5104]
[-2314.7083]
[-4062.4048]
[261.94635]
[-2307.5852]
[-1855.8644]
[1327.3511]
[-1249.0226]
[770.122]
[953.32263]
[890.0911]
[1608.843]
[1566.2057]
[-783.94696]
[524.19666]
[1381.0121]
[-3805.3394]
[1057.4836]
[-2819.3503]
[1946.5193]
[3942.3672]
[-3069.5208]
[1293.4905]
[632.65265]
[2279.8164]
[3054.3027]
[3155.8962]
[1934.4204]
[657.9315]
[2485.0095]
[-1755.4178]
[1042.6782]
[2981.5774]
[3873.4102]
[495.82724]
[1918.2827]
[3583.0955]
[1475.2906]
[-303.62897]
[919.2909]
[-49.651127]
[507.9018]
[541.8519]
[-1195.2612]
[-408.78778]
[6036.2256]
[1191.0311]
[-1468.2174]
[1764.6906]
[-3361.0396]
[68.679]
[1399.3542]
[2396.3625]
[-1190.9072]
[-1052.0037]
[-4008.825]
[1986.3097]
[-681.0763]
[-1510.9117]
[2098.152]
[1466.1943]
[712.89795]
[696.15594]
[629.1724]
[-69.04933]
[1127.9407]
[2333.5955]
[905.8978]
[-4549.4653]
[951.3456]
[909.6092]
[-1316.2861]
[1573.3198]
[21.949398]
[2868.2104]
[2849.7896]
[1581.0054]
[-2563.9426]
[3785.757]
[801.69574]
[3864.3418]
[5694.4634]
[4007.4326]
[4326.876]
[4759.58]
[-1675.481]
[-1937.3483]
[-5425.2344]
[-1312.0045]
[-45951.23]
[-1032.8131]
[1895.1713]
[6591.6733]
[-10699.957]
[-8935.112]
[-8509.328]
[3409.0745]
[1772.5088]
[829.4662]
[1668.3365]
[992.85944]
[-325.59732]
[2214.6157]
[969.4028]
[1740.4474]
[-353.1545]
[1165.6226]
[1848.1765]
[2442.995]
[1181.6083]
[853.93115]
[1668.8282]
[1362.9098]
[1398.3492]
[-1163.3658]
[609.6131]
[1446.6067]
[1895.6841]
[415.11072]
[2098.389]
[1861.8105]
[2164.2698]
[1594.8749]
[1769.3484]
[2832.966]
[1885.2557]
[5526.9775]
[1032.5521]
[1150.8514]
[533.63995]
[3290.0999]
[1762.2327]
[6012.0474]
[4586.579]
[-13735.737]
[127.22306]
[1564.2595]
[1349.312]
[6629.0933]
[-2913.1519]
[948.3935]
[6287.2812]
[648.10394]
[1893.1538]
[-2582.2205]
[6381.9043]
[-393.82428]
[-2052.2563]
[6152.1504]
[9614.776]
[-16801.393]
[3161.119]
[1423.1097]
[2295.6416]
[56.36631]
[3712.952]
[6418.9844]
[2601.8213]
[2080.605]
[-5395.1167]
[5101.001]
[-3372.3547]
[2242.9695]
[298.51144]
[1375.1177]
[-3938.4216]
[2643.6943]
[2891.8267]
[289.20676]
[-6535.1416]
[-4006.0044]
[218.3185]
[-1401.8387]
[11.5149]
[859.31494]
[2351.57]
[-4903.208]
[2308.2356]
[2393.5737]
[-691.51]
[130.70444]
[-271.58762]
[-29.886097]
[1509.5044]
[1976.8328]
[1146.5475]
[-301.74545]
[1447.946]
[115.09504]
[1690.7114]
[2865.411]
[5476.9424]
[2340.399]
[4128.065]
[3699.266]
[-1075.7842]
[4807.668]
[403.79062]
[6494.5347]
[-10180.212]
[-100.80029]
[2926.5833]
[-1212.4338]
[7203.8945]
[-4034.9932]
[-9717.736]
[-16787.371]
[8355.205]
[7543.917]
[4748.7197]
[3725.911]
[3708.8416]
[6859.7207]
[1963.3455]
[3317.6445]
[-2989.7095]
[1751.628]
[-1730.2155]
[10618.874]
[8299.533]
[9424.429]
[-12464.689]
[9839.329]
[5353.418]
[5081.6777]
[7040.8623]
[4619.696]
[5926.9453]
[916.81085]
[-5588.037]
[-7725.3843]
[996.45135]
[-6925.836]
[-2352.6465]
[3256.4312]
[3305.6514]
[-9349.829]
[5624.733]
[5470.2246]
[6872.2407]
[-7572.103]
[3755.0232]
[5498.943]
[-2148.8445]
[12626.705]
[6616.669]
[7178.584]
[9699.448]
[7000.786]
[13721.945]
[28.042498]
[-15375.358]
[-6277.7725]
[11601.541]
[2311.7017]
[14259.85]
[-2249.8472]
[-3163.44]
[3708.3765]
[4394.1978]
[10324.308]
[-3173.5964]
[4851.9614]
[758.4662]
[-4949.164]
[13174.3]
[-6194.6455]
[5424.256]
[-2107.3289]
[7203.259]
[6616.3706]
[14272.804]
[-14845.23]
[-31.395388]
[6769.314]
[1362.9639]
[-9134.781]
[-1860.3833]
[7669.6167]
[-11364.397]
[1859.0784]
[3138.9219]
[-8170.5923]
[-3859.3423]
[-100.66907]
[10517.995]
[9409.5625]
[-770.4793]
[6722.073]
[7660.4253]
[7474.2427]
[5449.66]
[667.95514]
[3831.9517]
[6625.637]
[5291.846]
[3811.7942]
[8871.011]
[964.6052]
[390.92166]
[169.05327]
[2403.7087]
[2789.7205]
[3319.8818]
[13225.207]
[7047.8765]
[2005.0912]
[13734.337]
[3165.8938]
[8394.84]
[4566.831]
[9867.362]
[5868.11]
[8488.164]
[-3920.8467]
[1065.3378]
[5948.274]
[5192.561]
[8961.085]
[2777.4612]
[-5990.1353]
[3355.3772]
[-21.569304]
[608.3345]
[-4862.8813]
[-38.169662]
[-1123.4783]
[-109.2618]
[-1308.3441]
[-408.19244]
[1915.145]
[912.3085]
[859.28546]
[1287.0114]
[537.85864]
[1394.2227]
[-1508.6545]
[336.42386]
[-1929.877]
[1344.3898]
[144.92088]
[2623.9414]
[-2417.2808]
[6302.269]
[781.7213]
[6141.481]
[2943.2869]
[-1107.9677]
[11592.337]
[5880.9087]
[2673.31]
[-4252.7437]
[-1396.745]
[3087.808]
[1001.4829]
[4822.3076]
[4599.2847]
[620.31757]
[-2797.5579]
[565.71423]
[-1673.8501]
[5274.9355]
[2065.7031]
[848.0106]
[972.4153]
[4756.8975]
[1584.2148]
[1297.2609]
[9144.826]
[3036.1794]
[-1626.2529]
[5005.5444]
[6611.76]
[5647.4644]
[6553.172]
[2282.8389]
[7403.681]
[-4216.448]
[-418.60675]
[7353.1177]
[2953.7056]
[2464.5017]
[-3461.0818]
[6960.3574]
[-2482.8706]
[4865.7534]
[4160.4067]
[7011.9907]
[-11583.216]
[-12971.136]
[-4381.2065]
[-13972.294]
[-10403.0625]
[-21878.803]
[-1082.2228]
[-7432.783]
[-24997.223]
[-5156.466]
[-11966.349]
[-15840.376]
[-63.580505]
[4024.7678]
[-1933.7787]
[4252.425]
[-1166.1683]
[7547.694]
[-8227.903]
[10477.37]
[7120.543]
[1005.8996]
[19353.064]
[18364.604]
[7578.5513]
[13557.376]
[14017.3955]
[7261.2236]
[12402.571]
[5746.307]
[1279.4071]
[6091.336]
[3857.9385]
[5728.606]
[1480.5109]
[3995.6887]
[2915.435]
[447.73334]
[2702.8694]
[-771.9983]
[2631.4597]
[2195.4963]
[-1183.985]
[44.931698]
[1268.2783]
[2036.6259]
[9515.178]
[4239.4834]
[3511.3345]
[3722.9136]
[5349.2783]
[7612.402]
[9556.619]
[7447.3013]
[6162.434]
[8011.6597]
[9220.275]
[11599.453]
[3683.2397]
[14225.154]
[11052.703]
[6265.9204]
[6855.7456]
[13786.696]
[9015.489]
[10486.992]
[2742.0193]
[8440.794]
[9172.11]
[11544.623]
[6180.911]
[6416.934]
[11240.157]
[11982.688]
[8219.724]
[12611.204]
[5609.921]
[11507.673]
[12125.553]
[5823.733]
[10605.183]
[3791.2593]
[11497.525]
[1134.5118]
[9961.008]
[11308.513]
[6638.0225]
[36.838898]
[8275.5205]
[5709.7476]
[10333.41]
[6516.101]
[9567.8955]
[6058.01]
[2402.19]
[7227.989]
[7805.3154]
[2319.5278]
[15099.791]
[-1249.9951]
[9864.65]
[6877.575]
[12704.826]
[2956.0317]
[-5837.822]
[-6636.2563]
[5118.991]
[4487.9863]
[7821.617]
[6640.6997]
[3829.192]
[7143.149]
[7885.986]
[5678.9434]
[5397.3345]
[3741.8286]
[7686.8125]
[5380.3633]
[1018.281]
[3060.3]
[-16801.43]
[-24260.326]
[-247.7935]
[-5144.9062]
[-5969.0933]
[-5493.818]
[-7287.882]
[-9967.208]
[-6055.8228]
[-5474.7314]
[-6433.6416]
[-8405.059]
[-6313.492]
[-3247.998]
[-4542.049]
[-10539.26]
[-1955.7916]
[-4244.4683]
[-1804.069]
[-1298.3884]
[3748.718]
[-394.2799]
[4036.0308]
[3104.145]
[4375.297]
[-1924.8204]
[7103.3647]
[5436.779]
[904.8054]
[13438.847]
[10874.072]
[22205.787]
[13888.051]
[8427.539]
[24871.605]
[20086.363]
[13885.705]
[18564.012]
[19048.885]
[29028.344]
[21411.453]
[19325.715]
[15330.117]
[17363.623]
[19532.074]
[14160.555]
[17696.809]
[14801.561]
[19550.967]
[10534.338]
[7693.74]
[3850.6172]
[5096.9863]
[11889.576]
[19044.904]
[6466.3403]
[17668.65]
[10646.637]
[-2693.0544]
[3960.1865]
[447.23056]
[13570.305]
[-4931.806]
[-1562.4172]
[14371.281]
[13288.055]
[10465.142]
[627.7237]
[1412.3717]
[4764.3955]
[-7937.0728]
[667.7747]
[2713.1924]
[-2462.6587]
[2914.0486]
[17208.98]
[3205.5205]
[-1796.8855]
[-2114.1758]
[-5995.5156]
[1500.434]
[4214.663]
[303.15445]
[-3512.0715]
[327.03033]
[-8557.88]
[-333.22934]
[-5296.5845]
[-2768.8818]
[2606.3518]
[-6531.6274]
[-8135.331]
[-7555.736]
[-2763.5117]
[-7560.542]
[-10562.557]
[-2463.8254]
[1480.7329]
[2804.859]
[-5837.2236]
[-6041.023]
[1386.1691]
[-300.2037]
[-4490.5957]
[1308.6344]
[124.75269]
[1064.8646]
[6749.774]
[672.21564]
[5450.5464]
[1822.8237]
[-1016.9942]
[8587.022]
[4866.4473]
[-122.01494]
[2357.721]
[-1585.9786]
[1227.8257]
[-7260.672]
[1128.5692]
[-3139.552]
[-6948.09]
[3507.398]
[-1252.1819]
[-5998.02]
[5447.5225]
[-12239.828]
[-7547.0747]
[1767.8582]
[-11290.386]
[-15239.959]
[-16011.129]
[9669.496]
[-8858.757]
[7926.1953]
[8351.47]
[-3128.968]
[8369.704]
[8568.026]
[4079.0483]
[5585.6304]
[5286.8594]
[-3225.9138]
[-510.12515]
[-4876.7026]
[9923.854]
[144.61378]
[1022.90845]
[6519.4365]
[-8702.28]
[11435.92]
[7592.397]
[-46553.777]
[3211.2625]
[-909.9939]
[-12020.721]
[-18424.006]
[-12551.268]
[-10634.514]
[-9834.32]
[-9495.599]
[6057.6577]
[8231.963]
[-49298.555]
[-6301.389]
[-15131.995]
[-19263.709]
[-18532.71]
[-17623.58]
[-22138.299]
[3193.9836]
[-18040.379]
[423.06543]
[-6755.832]
[-8591.627]
[-5771.913]
[-384.4566]
[-8537.97]
[-6933.8403]
[-4065.632]
[-6419.9224]
[1195.7423]
[3885.3745]
[-1960.3788]
[1597.2552]
[8735.995]
[8067.6987]
[5255.7695]
[6895.021]
[11761.345]
[8921.71]
[10491.317]
[11992.647]
[11638.967]
[21547.098]
[289.2643]
[12955.068]
[18941.104]
[10415.98]
[2567.5288]
[6474.6978]
[-14175.496]
[-4963.711]
[-4841.579]
[-10026.955]
[-17281.643]
[-6154.3857]
[-43.745182]
[10508.817]
[-12416.776]
[4681.4277]
[2405.1765]
[909.7362]
[5690.681]
[465.60986]
[-8912.517]
[-8009.968]
[4853.5405]
[-2197.8044]
[8680.028]
[-8167.478]
[456.65445]
[7369.6914]
[5784.158]
[2653.6284]
[4350.876]
[-82.204865]
[6245.861]
[2644.583]
[1087.9425]
[-553.90674]
[4054.3162]
[-14713.824]
[-3053.8154]
[-5704.5806]
[-1016.4076]
[-4523.762]
[2878.6616]
[430.4719]
[-4867.6934]
[-388.10486]
[-388.19357]
[7469.0845]
[-1329.2598]
[-525.44525]
[-1333.4027]
[-491.16464]
[245.31105]
[-793.95154]
[571.5897]
[-636.7647]
[271.60593]
[-4570.025]
[-2049.4893]
[3764.774]
[5818.24]
[-2979.5078]
[3909.2708]
[-1562.8867]
[1551.0094]
[6813.037]
[2809.0571]
[-376.96213]
[-686.8235]
[2431.9436]
[299.82608]
[-1418.8723]
[588.03845]
[-1402.1445]
[-817.28876]
[3639.969]
[1113.0294]
[4106.5986]
[713.565]
[-2599.0796]
[-589.5789]
[1211.0068]
[6068.475]
[5614.3867]
[1514.4276]
[1385.0585]
[1132.9583]
[1251.6393]
[-2547.7273]
[-1602.6946]
[743.9264]
[-4155.2305]
[4081.445]
[-2423.1277]
[3686.5674]
[-7236.939]
[-720.486]
[-3403.3035]
[2102.6729]
[194.5283]
[-2988.1562]
[-2345.5374]
[1763.5939]
[50.81488]
[-4112.517]
[2326.9714]
[2146.8818]
[-2510.4094]
[-2024.7183]
[1200.105]
[-90.50549]
[581.0797]
[836.43945]
[-609.67377]
[-6490.451]
[-591.7602]
[2919.0708]
[24.48817]
[602.83954]
[1473.3107]
[-140.12523]
[-6316.933]
[200.29019]
[-3371.8018]
[-431.78918]
[2534.2173]
[-547.7988]
[-1615.0826]
[-3515.8826]
[-2423.6404]
[362.47223]
[-3392.2415]
[-6889.2866]
[-1286.4758]
[165.81169]
[-670.64386]
[229.22032]
[860.816]
[-712.3781]
[1646.8229]
[-1391.5323]
[-2589.5537]
[-61.02165]
[847.8693]
[-5111.117]
[1942.583]
[3212.2708]
[992.39294]
[-5069.563]
[541.966]
[-7581.0806]
[2393.6245]
[1788.9606]
[393.68738]
[-1960.5623]
[-2870.9597]
[2617.2412]
[-1161.1364]
[3495.6572]
[2617.9307]
[-1661.7394]
[1908.0768]
[1900.7783]
[-1601.0999]
[-6947.412]
[808.32806]
[342.9426]
[-1481.8322]
[-568.23663]
[135.15672]
[-264.42047]
[-1559.8645]
[80.20726]
[231.31953]
[700.3733]
[-1440.0342]
[169.19408]
[-162.10953]
[-738.1247]
[-817.06165]
[1112.4701]
[-484.0692]
[-623.79254]
[-73.06842]
[-5196.144]
[8.581392]
[-211.895]
[-999.0262]
[526.597]
[-52.849796]
[-1340.9581]
[-710.6414]
[420.331]
[1361.5808]
[-197.59361]
[-3945.497]
[-459.02597]
[-1044.7314]
[-851.5878]
[-1346.5667]
[-1198.2556]
[763.01636]
[1405.7931]
[-4639.762]
[-1445.4338]
[119.93124]
[-472.6555]
[-2073.2231]
[-87.76458]
[-10.417327]
[-1213.4911]
[-652.1823]
[-87.51676]
[644.3544]
[366.50427]
[-792.2235]
[-4969.095]
[-3229.005]
[-2908.5066]
[2071.8645]
[2360.7444]
[1893.3623]
[2075.6802]
[2405.5515]
[2439.3743]
[1342.6364]
[-312.63907]
[5766.552]
[-1448.8239]
[-1484.3201]
[-159.51183]
[583.1572]
[483.19235]
[-2425.7166]
[-227.47072]
[-5621.1104]
[-3605.141]
[2053.6802]
[-987.5419]
[1555.0659]
[-1197.6978]
[-1811.0154]
[1939.2363]
[584.3873]
[763.21545]
[-1029.625]
[-49.194]
[-304.3526]
[-102.65572]
[-871.17883]
[-3733.7305]
[-3407.7168]
[-1681.1627]
[-1614.6665]
[-7359.7754]
[-299.3327]
[-3086.4526]
[171.29996]
[2467.1345]
[-2505.6958]
[-1485.3385]
[-1367.9775]
[421.5981]
[-3861.306]
[-2556.7375]
[-602.1286]
[-2317.1797]
[-4076.58]
[3136.3564]
[-1707.4192]
[-768.6142]
[-3660.9756]
[-5751.397]
[-3152.907]
[-121.2601]
[-1830.5013]
[-578.0081]
[596.9066]
[1019.05725]
[1891.9163]
[2201.193]
[445.95853]
[1335.1993]
[2680.3635]
[591.66785]
[3866.8728]
[-32.99473]
[3058.4705]
[3180.7114]
[1119.6395]
[-190.35742]
[766.36664]
[-31.43714]
[1993.1603]
[79.28585]
[796.2745]
[731.4548]
[87.26987]
[-1093.6785]
[-327.29657]
[-1068.0376]
[-1865.0566]
[-446.70612]
[-8038.857]
[-7802.579]
[-2351.6018]
[-6098.801]
[-207.12895]
[452.17752]
[-4040.7566]
[-2466.186]
[-155.80037]
[303.2843]
[-2288.8562]
[-1546.8065]
[-3444.4338]
[1023.286]
[1251.7443]
[2102.621]
[1849.8451]
[1790.7887]
[1672.3278]
[-1886.3019]
[1121.9979]
[1281.9907]
[1266.9934]
[-916.748]
[725.1685]
[1591.2526]
[349.859]
[-5389.5376]
[-82.19817]
[1051.6956]
[-2878.1787]
[173.07668]
[-5855.988]
[-2876.1807]
[-1757.0526]
[-5089.9146]
[-1710.8673]
[2604.887]
[2819.5596]
[-5886.23]
[3676.8167]
[-515.36743]
[-659.7847]
[-633.3032]
[3666.8877]
[3456.565]
[-1713.7595]
[-1844.5051]
[1114.497]
[-3012.7576]
[281.07434]
[-7392.033]
[226.94478]
[847.16345]
[2604.7866]
[1556.3662]
[-6228.158]
[-1887.414]
[462.32938]
[164.78897]
[621.50745]
[-155.18413]
[3079.3235]
[731.9591]
[598.2993]
[-936.02954]
[1613.1455]
[662.27527]
[1335.1697]
[-2547.814]
[-1876.345]
[1159.049]
[-273.3099]
[1177.1285]
[2561.8274]
[578.45544]
[-2367.526]
[1564.7103]
[-2089.9177]
[-1482.478]
[1248.5117]
[392.3102]
[161.59784]
[423.14932]
[-2087.548]
[491.76166]
[-941.0018]
[-1471.7125]
[361.75104]
[1176.8646]
[-1066.8646]
[750.77655]
[2412.9849]
[-378.34283]
[774.5271]
[547.5209]
[1049.0294]
[-990.79504]
[1587.1713]
[203.40004]
[3627.9165]
[1623.3574]
[735.90015]
[-3609.5964]
[-621.06683]
[741.55835]
[-694.5703]
[1725.9989]
[-39.207367]
[-3047.6846]
[-7294.6255]
[-3835.8125]
[-696.482]
[-888.86536]
[928.0739]
[4169.579]
[2366.0964]
[1704.8395]
[-126.32499]
[1153.0089]
[-429.99615]
[-1346.31]
[-738.95013]
[-1779.0465]
[-2145.3066]
[-156.0464]
[-1661.9033]
[2978.3018]
[-863.0954]
[-1.3868175]
[-984.52094]
[1515.5552]
[-1221.5066]
[-801.5872]
[-1120.0398]
[-2881.3438]
[-6201.7188]
[-520.49493]
[-2343.2688]
[3389.3064]
[491.97986]
[-507.62576]
[-923.7129]
[1415.3572]
[1602.9266]
[-894.9063]
[2351.7537]
[-77.13921]
[-100.38737]
[-76.58007]
[2964.451]
[-6429.1484]
[-2398.702]
[-940.4021]
[-642.0803]
[-1415.1815]
[7786.8145]
[2768.5515]
[-1836.6183]
[-126.13908]
[-1859.0406]
[-1482.119]
[1034.7828]
[3194.751]
[3859.6062]
[-1714.3018]
[-2344.334]
[-181.518]
[-2957.3074]
[-6085.643]
[-2764.24]
[822.7316]
[-4712.556]
[360.26492]
[3677.3835]
[4738.8184]
[-1192.8816]
[-182.18843]
[-3082.467]
[-646.55835]
[90.23271]
[-3253.5266]
[274.4538]
[-728.0621]
[-933.41266]
[-389.4134]
[-975.74097]
[541.3313]
[-938.36707]
[116.89442]
[220.45752]
[2174.1477]
[-2399.3298]
[3057.5376]
[1362.19]
[1320.1453]
[704.6218]
[-108.32025]
[-785.9798]
[3282.7705]
[-413.10327]
[1862.7577]
[3856.4429]
[883.14325]
[761.554]
[100.7168]
[-766.1595]
[-1547.4886]
[7958.7734]
[-1767.3604]
[-4013.6084]
[1303.7623]
[90.29966]
[439.5684]
[-1939.46]
[3528.8674]
[-6924.632]
[-5244.56]
[1951.1737]
[2908.8313]
[-1816.0774]
[-1226.8284]
[-1251.1823]
[-1137.3837]
[-1263.417]
[-1151.3048]
[54.242626]
[-1226.8849]
[-1979.633]
[-385.51624]
[-1488.7736]
[-3246.8765]
[-2363.907]
[-2637.4043]
[-217.24432]
[-609.64667]
[2239.065]
[-2184.705]
[-5070.715]
[511.81088]
[2010.6011]
[-3172.1653]
[4053.579]
[1795.4965]
[2543.367]
[2035.3916]
[1607.7228]
[-1077.5885]
[2161.754]
[-156.68431]
[843.04144]
[481.996]
[-506.12643]
[-2549.0046]
[-662.90955]
[-2312.17]
[2251.1833]
[2977.1492]
[-399.10953]
[2454.0425]
[-1058.7477]
[-1320.5905]
[-519.07666]
[-1498.8713]
[-1956.0271]
[-2184.538]
[1466.461]
[-1864.2894]
[-977.97705]
[662.558]
[1003.4257]
[-1853.9125]
[-2642.7292]
[2577.1423]
[-757.2221]
[-760.3275]
[-380.0423]
[-1220.3391]
[1697.7284]
[-1417.7748]
[396.365]
[562.447]
[-2985.128]
[-4453.6846]
[-6571.122]
[-386.5466]
[-2951.2983]
[408.69305]
[-786.5248]
[-782.08264]
[821.8617]
[763.12585]
[-2278.7795]
[1904.0457]
[613.3312]
[1928.6069]
[1865.6254]
[2894.2937]
[532.6645]
[1515.1265]
[-874.9659]
[344.6755]
[446.36194]
[-573.4525]
[47.706936]
[658.3325]
[-172.54552]
[815.8807]
[-965.7623]
[-2426.3433]
[-953.4456]
[-1456.5303]
[2539.9338]
[-1912.3948]
[-617.80383]
[-2304.7476]
[-1575.6189]
[-585.9184]
[-3863.4702]
[-579.2998]
[-3716.9514]
[-2432.8323]
[-119.78268]
[-2272.0496]
[-1690.3912]
[1795.7865]
[890.8159]
[25.788534]
[-799.3947]
[-1605.5651]
[1148.7655]
[-1074.0923]
[-773.8664]
[1782.737]
[507.77023]
[-332.8982]
[966.68365]
[-1437.8394]
[982.9436]
[473.29013]
[39.873737]
[1033.985]
[681.37854]
[980.6845]
[-2587.1704]
[-279.07416]
[100.94131]
[1639.209]
[-652.1558]
[-405.32574]
[3360.2346]
[-593.1357]
[-2433.7546]
[1918.8684]
[-1658.9854]
[-705.2548]
[-2410.9944]
[-384.67114]
[249.4206]
[6775.0244]
[-627.5074]
[4565.9834]
[1224.6151]
[404.46945]
[-1333.9762]
[2491.8264]
[-1196.8301]
[4192.006]
[-1107.3186]
[-2181.3835]
[-1732.9447]
[1192.9409]
[-939.46704]
[-3550.9255]
[179.01746]
[-1079.4802]
[1264.279]
[-1653.9819]
[5662.2134]
[1033.1979]
[-1664.5626]
[-804.16626]
[5399.9414]
[3587.569]
[-782.89386]
[114.91307]
[1488.5986]
[-866.8161]
[426.3161]
[-4731.854]
[-5325.0474]
[-629.07294]
[3391.1846]
[-5684.128]
[-3578.321]
[-2167.6155]
[-1648.1847]
[-6478.912]
[1699.5243]
[-1221.8085]
[-2634.9016]
[-1196.896]
[-4146.5283]
[-3002.9478]
[-329.77618]
[-315.51132]
[1222.6584]
[-1889.0947]
[6681.226]
[475.71585]
[1810.8572]
[1125.5754]
[2247.5022]
[3919.775]
[949.36145]
[3267.2766]
[5100.781]
[-3296.1877]
[1456.3792]
[6164.1147]
[-167.25975]
[-1776.6211]
[-1879.7877]
[-1260.807]
[-0.95618033]
[-3038.0654]
[-2605.533]
[1333.5741]
[-2076.715]
[1318.3414]
[-1471.2991]
[-1759.958]
[-2160.6335]
[3810.223]
[-3.016198]
[-2473.1492]
[-3147.306]
[-6090.7593]
[-3046.0361]
[-694.1569]
[-3690.3645]
[-5020.2827]
[1321.23]
[-2308.3643]
[-1658.7252]
[-40.52909]
[860.1196]
[-1308.9423]
[-871.1953]
[387.0441]
[3019.9238]
[2774.8582]
[-1108.2795]
[-2918.295]
[-1708.5194]
[2897.0693]
[661.1992]
[711.91644]
[-1193.0443]
[-2322.2434]
