[4098890.2]
[1502365.5]
[833823.1]
[615845.]
[334676.03]
[1167989.4]
[737280.94]
[477971.44]
[281275.5]
[409578.06]
[129651.03]
[792555.6]
[859358.2]
[136613.84]
[132624.81]
[341104.72]
[213906.66]
[355289.56]
[1227727.6]
[226642.42]
[224782.08]
[357870.1]
[167736.34]
[276134.28]
[178559.06]
[174441.1]
[121443.375]
[191464.19]
[200523.42]
[264580.66]
[283608.25]
[198908.48]
[219791.33]
[381625.66]
[186284.33]
[316022.72]
[378873.06]
[331058.2]
[460180.06]
[316012.7]
[557183.2]
[1187509.1]
[485272.84]
[479035.66]
[247073.44]
[698236.94]
[3747429.]
[2179996.8]
[5202358.5]
[1033804.]
[829516.7]
[476777.88]
[1187608.9]
[335863.7]
[864240.06]
[320638.97]
[284881.53]
[1705394.8]
[1305695.6]
[1187343.]
[776470.94]
[690059.9]
[1466193.]
[5255448.]
[939251.6]
[704581.9]
[530630.94]
[639983.25]
[689256.3]
[575066.8]
[1669111.8]
[695463.06]
[1735907.4]
[661857.75]
[2284299.5]
[1380018.8]
[510788.12]
[600489.9]
[1632622.9]
[548260.56]
[635812.7]
[892020.06]
[2921344.]
[319525.28]
[546585.44]
[1802158.4]
[1087493.2]
[679008.3]
[573380.25]
[1256453.8]
[838303.9]
[1142153.]
[2253778.5]
[2845899.]
[2410583.2]
[1052473.]
[733285.9]
[1327117.2]
[1380220.9]
[1625255.]
[1346766.8]
[827161.5]
[694377.7]
[1178216.9]
[1167792.2]
[1211157.9]
[1926796.]
[1252324.2]
[1603316.5]
[713272.4]
[2323214.]
[609639.94]
[833574.4]
[1879059.8]
[2697433.2]
[1397641.8]
[812504.9]
[1533165.8]
[8069363.5]
[3328246.]
[1116156.4]
[5841769.]
[1093490.]
[739834.6]
[4465356.5]
[3445608.]
[1950137.1]
[917133.9]
[949957.56]
[678070.4]
[1878450.8]
[713520.44]
[674536.06]
[593007.]
[410812.2]
[503061.47]
[703747.]
[1048380.44]
[497172.16]
[1123535.1]
[432692.16]
[307338.12]
[534661.]
[325706.6]
[386538.38]
[574806.]
[1200219.8]
[728098.06]
[384965.5]
[1368966.]
[609862.94]
[779028.2]
[496177.72]
[862073.1]
[788538.06]
[925643.25]
[2708142.]
[531769.6]
[549863.06]
[569267.]
[947713.9]
[386987.8]
[1976014.5]
[446145.1]
[85490.69]
[141065.19]
[2225843.5]
[142302.05]
[362244.44]
[316748.38]
[376087.1]
[114030.72]
[260414.06]
[116946.3]
[175240.08]
[355141.56]
[130241.41]
[134080.73]
[465698.38]
[247611.36]
[429131.47]
[347954.28]
[292005.6]
[367169.56]
[780743.4]
[1115059.6]
[203601.94]
[626034.3]
[604179.25]
[438425.28]
[1137315.2]
[790643.8]
[967941.06]
[1789633.5]
[799329.44]
[454396.1]
[357582.47]
[635676.8]
[624192.3]
[439506.94]
[365438.34]
[249320.47]
[588852.5]
[551178.3]
[323190.12]
[312037.28]
[307582.88]
[749906.8]
[214664.19]
[289286.22]
[1106607.]
[1222957.4]
[1027199.44]
[481637.]
[722428.8]
[780215.9]
[1764932.9]
[1012056.7]
[745971.25]
[1250684.4]
[1012439.5]
[899239.75]
[1112599.8]
[1113491.4]
[2906068.2]
[825900.9]
[2630949.8]
[1018270.75]
[2382173.8]
[1375304.1]
[3203869.2]
[3672286.8]
[1402074.2]
[4734880.]
[2858965.5]
[9208801.]
[1101076.8]
[6052570.5]
[5415746.5]
[1235712.8]
[2795743.]
[8801301.]
[5173490.5]
[5546456.5]
[3530426.8]
[722647.9]
[1160430.6]
[1181014.1]
[6486114.5]
[1364997.6]
[2118475.2]
[2530515.8]
[1540564.9]
[1114733.]
[790687.6]
[1326097.]
[1161347.1]
[612025.8]
[808724.06]
[649724.3]
[182362.69]
[676990.9]
[386266.72]
[541962.5]
[349428.6]
[475161.47]
[352630.72]
[148615.]
[623131.7]
[150339.58]
[465100.03]
[309498.03]
[143554.7]
[82462.15]
[212179.78]
[233695.7]
[1061315.4]
[434031.22]
[410544.34]
[526735.1]
[798707.5]
[1427245.5]
[1158905.9]
[1083482.2]
[626340.44]
[824413.75]
[996752.6]
[1154324.1]
[1152414.1]
[1754501.9]
[1534915.1]
[1119934.5]
[1146007.5]
[1440515.9]
[1207687.6]
[1228306.]
[1717683.1]
[1730115.2]
[1490556.2]
[1245111.]
[1298165.9]
[1832767.6]
[2049430.2]
[1207884.2]
[1101501.9]
[2716020.2]
[1002595.7]
[1765804.4]
[2430957.5]
[867687.1]
[1192353.2]
[477334.72]
[2556856.8]
[767975.3]
[1794504.8]
[1480154.1]
[1901031.8]
[1599214.8]
[1793437.2]
[1081397.5]
[1542465.6]
[1686095.6]
[1423514.4]
[1068064.]
[2171233.8]
[2587155.2]
[2013612.9]
[1758386.4]
[2328650.5]
[5230752.5]
[2459299.5]
[1617194.1]
[3046285.2]
[3408432.]
[3300614.2]
[1730955.8]
[3215797.5]
[1501480.8]
[2107148.]
[2010757.9]
[1320041.6]
[1789585.]
[1328859.9]
[1208254.8]
[1357157.8]
[999733.9]
[1047155.1]
[1261012.4]
[447685.12]
[1520214.2]
[3171751.5]
[9312710.]
[750713.]
[464605.75]
[315485.8]
[309609.5]
[443496.03]
[495877.4]
[329429.16]
[443350.53]
[289678.75]
[343744.28]
[459645.5]
[393750.97]
[286968.25]
[357495.4]
[244397.28]
[258419.72]
[249784.]
[159478.78]
[462815.62]
[266975.3]
[421133.6]
[301108.6]
[386089.12]
[1179619.9]
[549124.06]
[508161.53]
[642357.7]
[1321717.2]
[701469.94]
[2798199.]
[1397605.8]
[548832.9]
[2545873.2]
[2227883.5]
[1739453.4]
[1785874.2]
[2027167.6]
[3905047.5]
[3860481.]
[2546985.]
[2211161.]
[2887748.5]
[2859904.2]
[1838473.]
[3740583.2]
[2788115.2]
[2649000.8]
[1831481.]
[1305596.4]
[1640231.2]
[1532656.8]
[2116735.2]
[2769400.5]
[1843597.4]
[2766184.8]
[1957705.6]
[1940807.9]
[2039854.]
[1889277.]
[2780599.]
[1502040.6]
[1261660.5]
[2566727.8]
[2374198.5]
[2477696.]
[1369451.1]
[2005180.2]
[1779265.1]
[1587380.4]
[1577073.1]
[1923581.]
[1351003.]
[1552078.1]
[3230356.5]
[1512579.6]
[1272904.4]
[916515.8]
[1055668.1]
[1003396.9]
[1686207.8]
[1564058.1]
[964909.56]
[1712727.8]
[784132.3]
[866153.3]
[558843.8]
[944352.56]
[1716303.6]
[921508.7]
[1608146.4]
[599522.6]
[1303002.2]
[547851.9]
[2883344.2]
[1073154.9]
[1559223.6]
[939594.4]
[767264.3]
[925571.3]
[1342784.]
[782142.2]
[520747.6]
[1185439.1]
[899084.1]
[685021.75]
[912069.56]
[618412.3]
[681512.5]
[1463657.1]
[579210.9]
[2691364.2]
[1059246.6]
[464088.75]
[390224.03]
[344541.1]
[939937.8]
[490271.56]
[382079.2]
[438486.72]
[2124308.]
[1114313.5]
[2336806.]
[717593.4]
[2110519.8]
[3889275.5]
[2147984.]
[3284232.2]
[1586814.4]
[5186428.5]
[3732885.2]
[2353512.5]
[3493422.2]
[2975275.8]
[2487065.5]
[1084618.2]
[1746279.9]
[1790264.9]
[1691038.1]
[2457127.8]
[2313412.5]
[1255467.]
[2162778.5]
[1510608.9]
[3008978.5]
[4060955.8]
[2935253.]
[3587276.]
[3236942.]
[2801997.]
[2476515.]
[14923227.]
[3787696.5]
[4210901.]
[4960326.]
[2722294.]
[2987576.2]
[3280668.2]
[2969051.5]
[3629588.]
[2966015.8]
[3453587.8]
[12186785.]
[5518204.]
[3708970.2]
[2702129.8]
[1744590.9]
[1366223.1]
[1617614.8]
[1724178.5]
[1425216.9]
[2468182.2]
[4025352.2]
[808108.5]
[327027.25]
[1460701.5]
[891028.4]
[1768958.]
[457182.]
[378386.78]
[1154322.8]
[1875535.6]
[311979.88]
[299621.97]
[1651598.2]
[586870.1]
[535459.44]
[329316.97]
[2024656.2]
[1041396.6]
[536186.6]
[1593227.4]
[1345443.8]
[2975151.5]
[931426.25]
[1721200.4]
[2757731.5]
[1578342.9]
[525686.6]
[797041.5]
[1861884.2]
[493869.7]
[345066.84]
[1426144.9]
[2990183.5]
[1041380.06]
[331314.8]
[1545172.2]
[1047289.25]
[693182.7]
[1396092.]
[549860.25]
[1220600.2]
[536505.1]
[862983.75]
[958214.1]
[826376.2]
[2305789.2]
[1649805.2]
[2645468.2]
[575716.9]
[1185707.8]
[1021590.56]
[687984.1]
[1046409.06]
[882417.25]
[1195564.1]
[846377.2]
[510258.38]
[618301.3]
[597276.06]
[1792136.]
[797622.9]
[340551.6]
[1013385.2]
[237462.16]
[616239.2]
[858873.5]
[366017.8]
[1718766.8]
[868193.4]
[1235531.2]
[154034.78]
[190296.97]
[144022.98]
[2245407.8]
[188414.3]
[217791.03]
[157061.28]
[166302.64]
[1318781.9]
[648322.4]
[617931.2]
[275548.3]
[787284.5]
[603416.06]
[810374.6]
[1625065.6]
[144834.11]
[785894.25]
[274539.9]
[131832.88]
[178776.78]
[123878.766]
[182358.94]
[153861.4]
[901352.44]
[166532.2]
[129939.1]
[213396.11]
[98486.18]
[801713.94]
[89294.85]
[660341.94]
[197020.83]
[203530.75]
[602982.3]
[800922.9]
[114034.914]
[218616.89]
[137749.7]
[334116.7]
[569467.6]
[1349416.8]
[213978.48]
[978452.8]
[370126.75]
[492424.12]
[745208.25]
[1264991.1]
[988045.75]
[546380.06]
[142179.39]
[182663.56]
[485959.56]
[388005.94]
[149761.77]
[55997.008]
[636401.5]
[194186.14]
[143053.69]
[528413.8]
[546413.06]
[248277.52]
[213708.81]
[158681.39]
[109365.79]
[55121.17]
[627368.94]
[1200039.6]
[305141.75]
[114878.83]
[89963.6]
[96038.66]
[115055.25]
[716289.9]
[58524.566]
[562447.6]
[106012.05]
[248887.02]
[103984.85]
[180854.14]
[485958.12]
[105929.92]
[102707.375]
[348537.66]
[1236589.]
[75547.39]
[54829.938]
[70491.266]
[243355.25]
[74748.92]
[117625.96]
[130479.625]
[164368.45]
[615900.2]
[125705.586]
[120910.18]
[817445.6]
[119727.664]
[128888.66]
[88929.695]
[852673.75]
[477486.47]
[1254999.8]
[107996.75]
[79190.24]
[96081.34]
[522328.2]
[812606.56]
[231033.08]
[505985.25]
[162725.89]
[110565.54]
[526400.56]
[72649.02]
[177311.56]
[247100.83]
[995589.2]
[74030.82]
[173694.44]
[656873.9]
[66554.93]
[71711.72]
[164840.33]
[146399.2]
[64340.39]
[84011.87]
[98233.586]
[88870.05]
[63853.344]
[52357.258]
[91898.56]
[125465.12]
[125007.375]
[150310.86]
[66795.66]
[197295.4]
[678884.8]
[64207.062]
[132821.48]
[67368.66]
[171767.8]
[97852.984]
[108286.14]
[97916.42]
[126523.83]
[178941.84]
[85130.445]
[691238.5]
[75283.25]
[93085.95]
[71745.04]
[77088.266]
[101084.32]
[171051.11]
[260392.34]
[136499.17]
[113226.84]
[151148.36]
[139050.94]
[86402.61]
[64566.883]
[96150.125]
[85407.75]
[44581.414]
[97832.94]
[103936.68]
[77484.66]
[93222.44]
[989145.4]
[478572.3]
[621360.3]
[145287.92]
[130440.47]
[99442.24]
[96160.24]
[1095294.5]
[125027.65]
[73545.41]
[796595.56]
[724620.9]
[495839.66]
[386176.12]
[520785.75]
[338777.2]
[266765.78]
[744366.1]
[112732.08]
[967246.94]
[583345.3]
[122996.555]
[467815.8]
[91354.3]
[427011.4]
[382355.72]
[159451.69]
[61163.54]
[111207.336]
[1070120.8]
[1322239.9]
[67691.11]
[117067.31]
[96159.15]
[111284.97]
[258364.39]
[791068.]
[1127307.]
[1382962.5]
[608366.8]
[136419.77]
[408617.25]
[585094.8]
[434388.1]
[148791.44]
[167009.1]
[491090.5]
[1403270.9]
[160664.9]
[76964.13]
[279600.]
[475595.12]
[822610.94]
[82493.97]
[648888.8]
[136312.6]
[189878.17]
[275717.72]
[159631.64]
[80353.77]
[94469.03]
[76100.22]
[94465.76]
[157579.19]
[145647.88]
[74499.45]
[124219.06]
[170805.05]
[99476.18]
[524191.56]
[88006.04]
[231753.48]
[486434.97]
[83125.445]
[47941.633]
[253262.08]
[47041.605]
[453032.47]
[154389.16]
[141465.56]
[105147.26]
[74700.875]
[201174.27]
[101460.44]
[62042.324]
[54936.22]
[108569.56]
[733853.44]
[815020.1]
[512790.75]
[672501.7]
[103401.266]
[125766.12]
[581599.3]
[450476.28]
[65727.81]
[68503.086]
[506235.88]
[506937.28]
[697728.8]
[360987.97]
[152360.19]
[129222.05]
[130535.78]
[125785.78]
[264389.5]
[671831.1]
[83870.46]
[62185.875]
[79357.305]
[432158.44]
[68715.28]
[69003.77]
[45683.223]
[841131.6]
[70344.76]
[96838.12]
[336322.16]
[37022.258]
[861036.5]
[548197.7]
[417964.]
[762257.5]
[524784.]
[129535.55]
[95595.125]
[836769.25]
[259828.17]
[417986.34]
[403821.47]
[446455.03]
[190144.39]
[164289.67]
[657595.06]
[608279.94]
[523259.44]
[594195.1]
[446677.94]
[1190768.5]
[494531.28]
[265321.78]
[139592.66]
[173945.67]
[921701.1]
[524773.]
[42023.258]
[269169.6]
[99237.39]
[263689.]
[1006334.5]
[116561.78]
[674327.94]
[208069.55]
[190887.47]
[56051.64]
[1045277.2]
[1166243.6]
[340509.66]
[142051.92]
[123738.734]
[72178.12]
[684689.06]
[74720.58]
[430169.1]
[98713.47]
[62011.582]
[106022.89]
[143590.16]
[52489.36]
[60050.6]
[73080.445]
[152413.89]
[127213.53]
[128756.81]
[37910.336]
[76858.48]
[154567.9]
[144437.66]
[93458.96]
[589406.06]
[205668.45]
[79625.67]
[56144.848]
[173874.23]
[504818.97]
[93600.69]
[47898.973]
[530364.06]
[748379.]
[94798.68]
[629569.1]
[74281.03]
[351834.62]
[63605.27]
[1392169.2]
[393326.72]
[444881.5]
[879655.44]
[509985.75]
[60905.574]
[92204.39]
[127542.72]
[664304.9]
[606213.06]
[378707.9]
[55418.98]
[368998.88]
[1292197.9]
[176523.]
[68824.66]
[68449.84]
[61216.336]
[65492.703]
[1066574.5]
[437466.38]
[61618.64]
[51143.645]
[39243.547]
[426857.47]
[61278.832]
[71053.836]
[67512.734]
[492690.25]
[1653837.5]
[58203.805]
[346439.8]
[511499.4]
[54622.254]
[50999.668]
[40333.305]
[106686.164]
[128657.88]
[970390.56]
[327366.75]
[106684.86]
[41095.887]
[964113.]
[466499.8]
[1043756.5]
[413941.03]
[58547.766]
[55227.062]
[64366.766]
[1302123.6]
[368975.4]
[55791.85]
[385349.62]
[64492.797]
[71875.22]
[405140.47]
[733892.2]
[732327.8]
[63062.69]
[924071.56]
[108586.23]
[439780.94]
[980751.94]
[372752.72]
[54557.617]
[746270.5]
[41519.492]
[489396.8]
[663821.94]
[68027.734]
[72424.48]
[814127.8]
[52287.65]
[41452.72]
[79678.76]
[87228.2]
[56120.234]
[51697.434]
[87348.055]
[107317.695]
[72479.77]
[394394.16]
[45353.36]
[40992.59]
[429818.6]
[481129.53]
[424721.94]
[56326.254]
[64389.688]
[66384.9]
[54009.32]
[32590.09]
[449167.12]
[28277.33]
[936933.75]
[513505.34]
[102745.45]
[984506.75]
[57172.523]
[35100.18]
[155610.47]
[1256227.]
[247146.]
[463945.53]
[334609.34]
[94465.82]
[122717.305]
[825379.44]
[697709.]
[1120123.8]
[770602.7]
[1506268.4]
[456736.72]
[44997.25]
[53881.863]
[138716.14]
[53134.906]
[61602.99]
[68307.73]
[80282.65]
[81277.79]
[305368.38]
[862932.]
[81399.66]
[397220.72]
[359910.03]
[347171.97]
[74881.164]
[213775.03]
[338054.75]
[316533.]
[961742.6]
[41254.78]
[99461.19]
[543326.3]
[459471.12]
[54713.17]
[88645.695]
[87575.46]
[71915.516]
[277873.2]
[102291.45]
[67773.87]
[64589.207]
[61466.703]
[40785.92]
[307689.6]
[41185.047]
[448505.03]
[497612.]
[434070.06]
[32684.703]
[497752.53]
[59509.9]
[53281.15]
[36864.88]
[58802.543]
[46977.055]
[95860.91]
[456736.12]
[75910.83]
[44647.87]
[373564.88]
[67939.09]
[77407.7]
[370523.06]
[549847.9]
[55109.9]
[45122.926]
[54909.508]
[46781.242]
[404983.03]
[74024.27]
[740799.3]
[330756.12]
[392473.78]
[350396.4]
[765009.7]
[43746.703]
[421096.88]
[65972.305]
[43134.254]
[32143.793]
[81019.984]
[39706.418]
[354400.44]
[617112.94]
[40268.414]
[127213.85]
[100502.7]
[147694.86]
[221799.45]
[81810.77]
[318833.2]
[277186.]
[145416.11]
[27794.266]
[71639.87]
[48029.203]
[56194.59]
[84761.94]
[33753.367]
[103459.04]
[236908.27]
[55266.594]
[504034.06]
[99063.23]
[93612.1]
[55835.46]
[53439.01]
[37999.168]
[102198.125]
[72761.086]
[276249.84]
[74548.67]
[43350.523]
[76290.89]
[78671.57]
[96805.71]
[96361.94]
[72475.26]
[59601.67]
[66032.375]
[76177.8]
[98931.44]
[116597.84]
[71033.17]
[57556.36]
[43270.305]
[28467.158]
[80537.555]
[57228.09]
[42420.797]
[52886.516]
[92697.914]
[60680.824]
[61272.816]
[555196.25]
[31597.355]
[77555.555]
[123388.555]
[65880.305]
[50109.227]
[484009.22]
[66603.81]
[106450.016]
[401633.56]
[39624.516]
[100492.73]
[74246.57]
[66494.21]
[75232.05]
[992507.7]
[61536.96]
[899511.8]
[354364.8]
[64714.184]
[43829.324]
[473643.66]
[49681.062]
[631756.06]
[54203.6]
[56495.633]
[97224.93]
[493654.4]
[59749.973]
[391193.4]
[260347.58]
[51735.06]
[444513.62]
[41968.754]
[1677199.8]
[332787.75]
[70669.54]
[44348.81]
[961500.2]
[615748.5]
[62685.316]
[499050.94]
[1311839.8]
[819675.94]
[978246.06]
[1260221.4]
[1010691.3]
[974407.56]
[1431932.4]
[814527.1]
[428163.25]
[72416.7]
[106228.7]
[869394.4]
[745197.9]
[930553.9]
[194895.27]
[94571.29]
[437124.5]
[335816.16]
[218008.52]
[39052.918]
[182750.16]
[851753.6]
[943148.44]
[54901.113]
[60755.812]
[92845.1]
[86665.55]
[619990.5]
[69410.3]
[425790.]
[1541377.2]
[438506.44]
[293954.06]
[925259.9]
[52676.22]
[85810.7]
[80157.086]
[66733.46]
[91083.59]
[60663.637]
[75769.02]
[411306.38]
[65664.73]
[460657.28]
[45999.312]
[66524.41]
[62438.55]
[737092.4]
[393420.44]
[82609.11]
[117937.74]
[591157.8]
[75013.11]
[700560.4]
[108285.484]
[437773.16]
[549843.56]
[70247.66]
[86741.98]
[420532.97]
[349188.7]
[58102.336]
[58935.156]
[385143.78]
[850129.6]
[580743.9]
[55850.]
[404461.8]
[72420.63]
[846446.75]
[81102.61]
[325859.28]
[43898.656]
[762603.44]
[1462473.8]
[802912.75]
[658975.5]
[617649.]
[112307.77]
[539535.]
[431205.03]
[1271676.8]
[634113.9]
[1213866.4]
[1829555.]
[1405865.4]
[1576570.]
[1020970.75]
[1797772.8]
[651049.75]
[981091.8]
[1032950.94]
[992286.4]
[520057.1]
[915183.9]
[654320.06]
[1416115.]
[2239782.]
[1359516.]
[2421688.5]
[1257991.9]
[993240.25]
[1646393.2]
[1124729.]
[2503288.]
[1916491.6]
[1347428.8]
[2218311.]
[1063990.2]
[1937457.]
[2225963.2]
[2066887.6]
[1229944.4]
[1377634.]
[1404044.4]
[1566367.9]
[1672394.1]
[1537336.9]
[2850020.]
[2007961.5]
[2786947.5]
[1515662.4]
[2506653.8]
[2213863.2]
[2119836.5]
[2349828.]
[2074411.8]
[2547838.8]
[1666130.]
[2136663.2]
[2621403.8]
[1809757.]
[2051830.6]
[1803728.2]
[1799515.2]
[1905026.6]
[1206370.9]
[1694763.8]
[1671066.6]
[2109655.8]
[1330380.1]
[2099799.2]
[1537891.6]
[1738329.6]
[1623263.6]
[2008272.9]
[1395823.2]
[1505718.9]
[1800635.1]
[1821034.5]
[1753796.6]
[1554847.1]
[1318946.2]
[1500803.2]
[2373764.5]
[1272075.1]
[1317943.]
[2028565.6]
[1612748.4]
[1517442.]
[1227548.5]
[2876868.5]
[1533470.1]
[1566365.6]
[1729854.5]
[1774533.8]
[1831299.2]
[1903568.9]
[3244111.]
[1920365.5]
[2355420.5]
[1226228.8]
[2261831.5]
[2496980.8]
[1512764.6]
[2023145.6]
[2207140.8]
[1741905.]
[2916748.5]
[1531087.9]
[2304891.2]
[1204556.]
[1866941.4]
[2357993.]
[2217210.8]
[916811.75]
[1537305.4]
[2742611.]
[1234474.6]
[2021723.5]
[2449194.5]
[1750096.]
[2325867.]
[1968285.8]
[1393369.]
[1579835.5]
[1602706.2]
[1623891.6]
[1742334.8]
[1484470.6]
[1872801.9]
[2274728.2]
[1709124.6]
[2583370.5]
[2156165.2]
[1970606.2]
[2226392.2]
[2196663.]
[1794128.4]
[2346961.5]
[1429970.4]
[2757473.]
[2249988.5]
[2086387.5]
[2474199.8]
[2592545.2]
[2358308.2]
[2287629.2]
[2582596.5]
[1688960.9]
[1980827.9]
[2808667.5]
[2339679.]
[1949975.5]
[2532136.5]
[1737908.9]
[1822908.5]
[1785602.6]
[1981639.5]
[1567625.1]
[2158175.8]
[1447388.6]
[1472032.4]
[2714206.2]
[1952989.5]
[2003840.5]
[2548982.8]
[1773203.1]
[1958125.6]
[1800508.9]
[1952975.1]
[1750906.4]
