Steps,Episodes,Time,Reward
0,0,2.1457672119140625e-06,-532.4549378687941
3450,15,0.3316512107849121,-886.5123292769786
30270,163,0.9921026229858398,-478.0741458730075
42492,241,1.2924952507019043,-412.08913725144805
63804,328,1.9313616752624512,-19.82552636625091
167398,492,6.019941329956055,-130.9489187132379
299228,625,11.342894554138184,-72.05397196237205
421334,747,16.369827270507812,-38.53240380806084
536058,874,20.85091233253479,-44.69381727977829
640698,986,24.962125301361084,-60.19246023597732
737282,1099,28.635445594787598,-38.124463575468226
840400,1231,32.44791865348816,-2.305439391238361
966082,1387,37.09192943572998,-69.84015396032899
1042916,1497,39.882315158843994,-64.49863771172522
1126080,1603,42.989457845687866,-55.10059293141313
1215356,1717,46.28659701347351,-90.70566342601782
1300288,1828,49.47334170341492,-46.65804008500402
1378234,1926,52.41178870201111,-56.65707899369096
1479180,2057,56.098681926727295,-97.13354912411396
1564328,2170,59.28415608406067,-54.5845545792299
1658856,2291,62.934454679489136,-37.90859409381563
1775690,2442,67.16482067108154,-111.91267854149696
1821668,2506,68.82622599601746,-53.45832775386127
1926598,2632,72.7795398235321,-32.02502880262736
2017576,2747,76.16253972053528,-40.90823210154414
2119248,2884,79.95356893539429,-68.59659882813192
2176948,2954,82.12919902801514,-73.99262809138027
2256826,3055,85.10325574874878,-10.158858026707776
2367740,3197,89.19208288192749,-68.4538806826494
2451092,3313,92.30361413955688,-59.25893682923525
2541580,3452,95.3730194568634,-97.2843443601943
2600098,3541,97.48172664642334,-24.05709788512212
2696590,3673,101.02391290664673,-46.65685355204486
2767936,3766,103.65582394599915,-8.116715013751808
2844260,3863,106.55170941352844,-8.988295321022214
2954350,3998,110.66550159454346,-41.538026735781656
3036260,4114,113.688800573349,-45.39280641856747
3102642,4211,116.0941948890686,-62.3949614941137
3179826,4325,118.91948866844177,-72.60337283646332
3233296,4391,120.9040002822876,-25.0551980365736
3356706,4591,125.1091091632843,-58.92062898889041
3427714,4679,127.84167790412903,-23.403818514893377
3530408,4810,131.73759484291077,-4.49091702053394
3640602,4950,135.79048442840576,5.192092569840237
3735768,5061,139.3944866657257,0.7573536768056215
3824718,5161,142.91345620155334,7.8179551602625
3947318,5330,147.18690991401672,-43.264109665031164
4019976,5441,149.83102321624756,-31.88915382906921
4098808,5546,152.79991698265076,-36.24614995365742
4181702,5654,155.9285433292389,-34.611883541645405
4276322,5790,159.3245553970337,-10.215675055437378
4330902,5860,161.36870121955872,55.052823581598965
4453156,6020,165.69649028778076,-41.593771932092615
4525798,6112,168.41053533554077,-0.010178331198858359
4620008,6238,171.7969994544983,73.95252642750802
4727930,6395,175.60213589668274,52.45693773586471
4836964,6518,179.79499077796936,125.85591938190456
4957958,6682,184.162663936615,57.348869914473994
5073622,6825,188.45851254463196,136.71085811347996
5177836,7006,191.8160524368286,46.20420048733994
5271500,7109,195.49126482009888,31.09933160210388
5385094,7233,200.00811886787415,114.93647398509049
5495890,7366,204.03276014328003,119.18712703521024
5627454,7578,208.3585090637207,152.7920677539159
5701338,7671,211.21113967895508,28.160694931412632
5825284,7806,216.03445291519165,84.8341589381682
5969428,8027,220.88656091690063,102.1850525698378
6044732,8166,223.29143285751343,138.24100973004195
6114664,8261,225.85314440727234,13.753374980786196
6221514,8427,229.47982597351074,66.68153200038599
6311570,8580,232.3742377758026,196.21804263197407
6384042,8694,234.8429765701294,85.63813489139278
6502328,8882,238.73130083084106,115.78765882242062
6562848,8987,240.66941237449646,109.33517179131636
6635740,9109,243.12187790870667,-63.54478673110248
6708804,9233,245.5996172428131,96.76856787971981
6754438,9311,247.12077713012695,111.65151937665746
6827770,9437,249.55919075012207,172.42001743750933
6942190,9654,253.2058982849121,133.35619172870105
6985266,9740,254.51735258102417,140.39607932661224
7038714,9839,256.2507526874542,203.74434102651736
7109312,9957,258.5303683280945,204.43535648339497
7176014,10062,260.80850481987,110.1991261354807
7259446,10221,263.44332003593445,51.64833028653485
7307976,10303,265.0535593032837,90.58094722406487
7371328,10416,267.12193751335144,122.33231814781104
7458800,10569,270.08821868896484,124.34896195871947
7539870,10710,272.7494783401489,148.41384190052057
7601082,10807,274.9162483215332,94.49537627456981
7720106,10971,279.016224861145,141.25519300647483
7802944,11096,281.79706501960754,127.24110370993358
7928730,11309,285.90070152282715,223.7460040628401
7992708,11429,287.88170647621155,135.3102959175535
8050932,11531,289.718279838562,196.9640478939283
8116834,11646,291.85247826576233,51.21223078379112
8192100,11770,294.37424778938293,129.29892113831508
8276534,11921,297.02452540397644,95.81193153723977
8318160,11989,298.50469160079956,196.1530686052834
8407710,12132,301.5669939517975,97.77720879890994
8526416,12323,305.7572762966156,153.70739464089843
8636278,12472,309.71891021728516,49.72086154657944
8745600,12682,313.07794284820557,78.80015690293274
8788560,12764,314.4405610561371,145.37675257348394
8850286,12857,316.6024968624115,151.53738476244087
8965754,13024,320.62547183036804,164.08696034418512
9013648,13116,322.14855217933655,199.73334539785236
9075616,13229,324.11866784095764,252.13362130947144
9143674,13348,326.34739542007446,181.52417848457603
9245056,13508,329.75065517425537,208.93457020007727
9289078,13592,331.2033314704895,84.40870637019569
9375770,13758,333.89283871650696,178.1050223279114
9419876,13839,335.3987808227539,204.68080754064346
9496036,13965,337.92449426651,106.55532983285268
9598850,14142,341.285208940506,209.23653031497142
9666190,14277,343.40013003349304,168.96794651931424
9745886,14434,345.8888990879059,167.7615785383316
9810522,14539,348.1540584564209,116.04467037120517
9866544,14638,349.9102728366852,17.259676424737165
9928318,14759,351.82827258110046,162.2741326468606
9988292,14870,353.7645626068115,241.54810203449128
10047866,14984,355.68470215797424,109.5532770730947
10115192,15134,357.694785118103,226.23269890726087
10168522,15229,359.39574098587036,106.52169452103371
10254428,15364,362.2996733188629,182.2706371134193
10357990,15543,365.74939227104187,270.2834160812018
10400420,15605,367.2240505218506,185.51975721516857
10507014,15766,370.83410477638245,198.783188110007
10588904,15894,373.6413924694061,120.89624958711454
10668502,16018,376.36428356170654,174.7455088187269
10751328,16166,379.0236620903015,281.3766033118844
10790664,16237,380.34710931777954,231.6613664990635
10868076,16369,382.89917969703674,208.55892944204615
10957146,16523,385.83365392684937,238.0041018890418
11012712,16624,387.6618981361389,260.03267145890493
11059962,16702,389.1826813220978,136.56391946338894
11144306,16874,391.8757598400116,153.21614251565023
11230638,17033,394.5376739501953,260.648231711927
11272150,17126,395.78804421424866,274.2883114696696
11319234,17223,397.17458629608154,192.21089537543034
11374008,17336,398.8788766860962,245.00656000966325
11425715,17438,400.4529278278351,198.9785301777065
11476552,17523,402.2090730667114,139.13758816793302
11550854,17654,404.57528352737427,222.5397838333102
11620394,17779,406.89862608909607,231.80972808711584
11655320,17840,408.0749292373657,204.64890385615578
11696260,17929,409.340895652771,72.1491874241618
11731216,17998,410.44487833976746,150.15156965606786
11789590,18131,412.23366713523865,177.09674466465162
11844102,18287,413.7963800430298,238.22923563990807
11878862,18387,414.7569167613983,198.69873969261408
11936682,18554,416.39279985427856,124.23264975904742
11970192,18631,417.41174149513245,192.40370962921193
12040760,18706,420.16385412216187,42.00824440075758
12169390,18852,425.0471451282501,73.75270682556399
12327984,19116,430.0577161312103,155.61854095529503
12377598,19232,431.5346214771271,252.6421454720552
12431592,19345,433.1584506034851,255.55853779711097
12494314,19481,435.08592343330383,237.7816674567135
12537434,19567,436.4684114456177,216.1926775495268
12584454,19655,437.99892687797546,193.6044856525205
12644802,19794,439.77627968788147,214.49759434244152
12694990,19904,441.3367657661438,-19.07198867318352
12734488,19984,442.61724638938904,175.00248080334933
12743290,20000,443.9627182483673,176.80556645028716
