Steps,Episodes,Time,Reward
0,0,7.152557373046875e-07,-431.9855072569163
2390,12,0.24999237060546875,-383.1655694535449
5160,26,0.49831485748291016,-545.9227293733891
10040,52,0.8737924098968506,-591.2002289625347
14350,76,1.2046616077423096,-768.7996391393114
28602,145,2.1755359172821045,-1591.199024715234
55132,256,4.155355453491211,-1172.1202543995746
78032,337,6.086474180221558,-799.6020362228986
99938,406,7.908122777938843,-649.9494524161895
149148,501,12.718292474746704,-401.96064473029634
172166,538,15.132785558700562,-211.70174313341153
214848,597,19.90372395515442,-287.46537167867046
288256,689,27.661298751831055,-123.34817949026026
340266,743,33.65010738372803,-13.03429557575042
371410,777,37.35193681716919,1.2899689597623847
409200,818,41.836601972579956,4.40506364706538
439384,848,45.74452209472656,-7.288423970011218
470644,882,49.604734897613525,-8.97567071312025
544166,965,57.570799112319946,25.83442990058946
624586,1048,66.5784764289856,24.60798384085789
696180,1128,74.47725224494934,6.349121940018173
745728,1184,80.00591230392456,51.00460206142621
796348,1249,85.312735080719,52.4030161286755
830304,1289,89.3327751159668,55.72825844039064
893620,1363,96.23382449150085,73.78017069246954
926174,1403,99.96583938598633,94.79985923082062
963398,1448,104.3298442363739,64.98763956233412
997332,1486,108.3602728843689,58.64533518920901
1050644,1551,114.03342628479004,67.32337078468045
1089370,1601,118.42304515838623,70.07191641878502
1150332,1679,124.90199756622314,78.53051740646416
1181758,1717,128.54344058036804,83.77668702267883
1210872,1751,132.00813055038452,80.36298448689368
1303214,1859,141.5251305103302,61.41953523620252
1392058,1963,150.92282056808472,83.61883980254603
1453372,2032,157.42936635017395,66.38754200620136
1513286,2105,163.5451157093048,76.93880207638331
1560448,2158,168.5909550189972,112.93271718548606
1641342,2249,176.81710577011108,145.12700133060332
1681244,2294,180.9677083492279,181.82519174035295
1704086,2323,183.30645632743835,193.73892899607335
1726746,2349,185.84377145767212,79.99229736765625
1794724,2432,192.71885919570923,109.14920425588556
1873610,2524,200.71235847473145,88.72099882037345
1941662,2598,207.7321515083313,158.94143462876931
1967756,2628,210.57286024093628,212.77679049475427
1992386,2664,212.99443674087524,205.0105497946061
2008046,2681,214.77263736724854,181.7044093215758
2027764,2704,216.9167377948761,203.16534022258617
2052480,2729,219.77959942817688,134.1013837583687
2101314,2786,224.91224789619446,195.30411624045556
2126406,2814,227.74976205825806,94.53548287956112
2221404,2919,237.35350894927979,161.3233844927824
2252722,2952,240.98017024993896,173.27753999395503
2321670,3029,248.02400016784668,202.35790525567032
2356292,3073,251.60064601898193,190.407412442362
2417812,3144,257.79233288764954,167.63807712550502
2474772,3206,263.81901264190674,195.74403110451027
2510570,3248,267.67640113830566,185.89891188469542
2543438,3284,271.46852850914,214.4566402905794
2595206,3340,276.85167384147644,96.2579521656567
2635198,3383,281.29703760147095,156.64230243529786
2672540,3424,285.31162214279175,173.83748758445415
2697996,3451,288.1107928752899,227.60437714262304
2750200,3507,293.4470109939575,198.3364104006884
2793530,3553,297.85976099967957,212.89528934213408
2823032,3584,301.0527310371399,228.9575697066438
2864218,3634,305.11931848526,229.03181009182822
2879332,3651,306.810662984848,224.03826802700183
2896040,3672,308.5445804595947,148.200800957413
2924650,3703,311.76348209381104,226.0522403012741
2941606,3720,313.72773361206055,190.06642801147518
2962856,3744,316.06641578674316,157.2802093422224
3018040,3806,321.80247950553894,213.19375600352902
3040306,3831,324.16770672798157,231.50814183600127
3074990,3870,327.7596535682678,198.47560912338605
3139574,3948,334.0837607383728,225.20338528021088
3186212,3999,338.65967631340027,167.59248986731785
3263830,4090,346.3859188556671,151.56013034788617
3323288,4153,352.4190602302551,198.11085721831475
3365074,4197,356.7547404766083,219.62043277087724
3401812,4239,360.4176354408264,204.71252811155085
3459664,4299,366.1509835720062,211.63690136052574
3503704,4347,370.49316453933716,223.14105792969204
3554148,4405,375.46119570732117,235.49085163246832
3611762,4481,380.8901126384735,243.86682422942795
3637662,4513,383.39900064468384,208.60381935320916
3676330,4557,387.16746497154236,180.16214304559355
3710936,4595,390.61727023124695,203.89599193506405
3725188,4611,392.1963863372803,232.13961867842136
3742616,4629,394.0827605724335,219.72743339402717
3769668,4665,396.8177545070648,196.63015168092176
3788150,4698,398.6860921382904,206.91098980308553
3810874,4721,401.2793571949005,187.23185047452452
3829402,4742,403.36352276802063,233.7016645712638
3857150,4771,406.092910528183,230.82447078815363
3870600,4788,407.5306966304779,238.9304189708868
3881738,4800,408.72588205337524,234.06983520490957
3897858,4822,410.34536695480347,215.65586982640087
3940024,4866,414.65635800361633,216.5532215201377
3979640,4908,418.76330065727234,226.4890915360656
4012394,4942,421.97173285484314,215.3408066595146
4065108,5000,427.2836117744446,214.72080917629992
4113396,5057,431.9861102104187,246.37569524463075
4135638,5081,434.29839277267456,247.53994270797406
4155752,5103,436.4600691795349,199.73898116006808
4213264,5171,442.1398904323578,246.064589833222
4225234,5184,443.44895362854004,245.82068946015198
4243122,5202,445.48148226737976,209.87191293926625
4264650,5227,447.8242447376251,231.3827725474128
4283932,5251,449.96314311027527,245.39314103088049
4296974,5267,451.3718934059143,244.1832231248518
4311872,5282,453.0412423610687,251.83962874989024
4340774,5318,455.9257028102875,246.6880859797853
4383672,5366,460.06742787361145,215.626563104004
4439224,5431,465.5107684135437,218.60990636754656
4473558,5475,468.80502247810364,249.72695898575066
4500710,5503,471.75402092933655,207.10649632528538
4520622,5530,473.7884564399719,230.86580205359877
4536282,5546,475.53222465515137,249.72039654322015
4557252,5567,477.78764820098877,222.59761829943596
4598884,5612,481.945925951004,229.50375164493053
4634706,5653,485.5549006462097,242.70779168093424
4655410,5676,487.7130148410797,191.87630405349688
4689990,5715,491.233736038208,207.73001447437346
4705710,5730,493.1270959377289,243.0244999082392
4720468,5746,494.6566963195801,197.47707855237437
4733486,5763,495.9216637611389,212.8777508688103
4747286,5779,497.54153513908386,223.1431905902453
4769334,5805,499.8825967311859,202.2736878609263
4787142,5824,501.857488155365,239.27457170843482
4806128,5848,503.8713836669922,199.8818908339718
4843486,5888,507.62522292137146,231.14614799032103
4877304,5928,510.9965786933899,222.6365671152627
4915512,5968,514.9216005802155,231.45450007809305
4960730,6016,519.4728863239288,240.74589959743713
4983782,6040,521.9061758518219,231.40165266681424
5026138,6090,526.0699019432068,235.52807380527196
5074430,6153,530.6720633506775,210.17468525671455
5109266,6189,534.2053709030151,244.20758047629184
5145348,6226,537.8762526512146,228.9902229339022
5189206,6276,542.2046689987183,230.67373826287326
5209266,6296,544.4663043022156,228.00418185962062
5226782,6315,546.3602821826935,192.17478201157064
5263644,6355,550.2854354381561,241.27571841851923
5286410,6381,552.7188708782196,230.95432435677913
5330376,6431,557.0966205596924,247.1315825468465
5370320,6472,561.1431043148041,237.12118367813764
5420490,6528,566.1749522686005,246.01914982664374
5457026,6566,569.7676277160645,277.9919057789054
5488274,6601,572.8179874420166,259.50889407902633
5517628,6633,575.764167547226,254.01104627944443
