Steps,Episodes,Time,Reward
10,0,7.152557373046875e-07,9.7
60,0,0.023482561111450195,9.5
60,0,0.04636216163635254,9.6
344,7,0.07840967178344727,9.4
974,21,0.10980772972106934,11.7
1502,30,0.13901448249816895,15.5
2292,46,0.1834418773651123,15.8
2916,60,0.21741867065429688,17.7
3542,73,0.2532083988189697,17.6
4420,93,0.3012888431549072,17.4
5192,110,0.34557557106018066,17.9
5860,125,0.3815622329711914,21.5
6810,142,0.43731212615966797,32.9
7986,163,0.5000488758087158,59.1
9588,190,0.5932588577270508,48.9
11102,211,0.6771597862243652,40.9
12378,228,0.7478621006011963,65.2
14164,248,0.8485250473022461,70.6
16182,269,0.9596943855285645,85.4
18672,296,1.0985538959503174,188.5
23424,329,1.371469497680664,320.9
31544,364,1.8222508430480957,231.9
37742,384,2.1508355140686035,249.7
44068,399,2.508190155029297,342.7
52226,417,2.9852356910705566,334.9
61132,436,3.4644083976745605,500.0
74014,457,4.155825614929199,500.0
86952,474,4.851712942123413,350.1
95756,486,5.343235731124878,500.0
108284,500,6.039107322692871,486.5
120170,513,6.716456651687622,438.5
131538,526,7.3312828540802,480.9
143396,539,7.999629259109497,500.0
156500,555,8.694046258926392,500.0
168256,567,9.38684630393982,500.0
181578,582,10.07975435256958,475.8
197486,599,10.949247121810913,500.0
209720,613,11.649290800094604,500.0
223158,629,12.341220378875732,500.0
235482,642,13.037308692932129,500.0
248112,656,13.736337661743164,500.0
260660,669,14.43222165107727,500.0
273426,683,15.13059377670288,500.0
285864,696,15.828070163726807,500.0
297980,708,16.519182205200195,500.0
310200,720,17.215503931045532,500.0
322410,732,17.909192085266113,500.0
334680,744,18.61189079284668,500.0
347490,757,19.31424593925476,500.0
359680,769,20.012866973876953,500.0
372400,782,20.70678424835205,500.0
389420,799,21.61956524848938,500.0
401940,812,22.310853719711304,500.0
414190,824,23.010289907455444,500.0
426910,837,23.709903717041016,500.0
439054,849,24.406179428100586,500.0
451104,861,25.10118317604065,500.0
463284,873,25.798217058181763,500.0
475344,885,26.487281799316406,500.0
488460,899,27.189016103744507,500.0
504930,915,28.106248378753662,500.0
517040,927,28.80204153060913,500.0
529230,939,29.5045223236084,500.0
542390,953,30.202881336212158,500.0
554560,965,30.898085355758667,500.0
570630,980,31.82543659210205,500.0
583790,994,32.51959538459778,500.0
596470,1007,33.21757125854492,500.0
608868,1020,33.91554832458496,500.0
620762,1032,34.608752489089966,500.0
632882,1044,35.30502700805664,500.0
645532,1057,36.001694679260254,500.0
657692,1069,36.69789791107178,500.0
669882,1081,37.394909381866455,500.0
682378,1094,38.0925087928772,500.0
694588,1106,38.790162801742554,500.0
706778,1118,39.48820161819458,500.0
719130,1131,40.185685873031616,500.0
731800,1144,40.88374328613281,500.0
744664,1161,41.57904624938965,500.0
756838,1177,42.2712197303772,500.0
768692,1191,42.96464014053345,500.0
781402,1204,43.66162395477295,500.0
794672,1218,44.363616943359375,500.0
806882,1230,45.06152653694153,500.0
819172,1242,45.76791310310364,500.0
831342,1254,46.46334433555603,500.0
843512,1266,47.16058278083801,500.0
855588,1278,47.85420560836792,500.0
867708,1290,48.550945520401,500.0
879858,1302,49.248687744140625,500.0
892008,1314,49.94313359260559,500.0
904648,1327,50.643659830093384,500.0
916908,1339,51.348499059677124,500.0
929088,1351,52.0467803478241,500.0
941282,1363,52.750267028808594,500.0
958858,1382,53.671581745147705,500.0
975938,1401,54.585742712020874,500.0
988292,1419,55.277199268341064,500.0
1000260,1440,55.98019766807556,500.0
1012986,1454,56.67912006378174,500.0
1024958,1469,57.37720227241516,500.0
1037036,1481,58.067497968673706,500.0
1049816,1495,58.763426542282104,500.0
1062562,1509,59.46400737762451,500.0
1074642,1521,60.16109037399292,500.0
1086832,1533,60.85561919212341,500.0
1099012,1545,61.55325889587402,500.0
1111162,1557,62.24726891517639,500.0
1125242,1580,62.94853472709656,121.5
1128082,1590,63.1327440738678,500.0
1140154,1603,63.825199127197266,500.0
1157114,1620,64.74178194999695,500.0
1173084,1635,65.6609582901001,500.0
1185274,1647,66.3596088886261,500.0
1198394,1661,67.05222344398499,500.0
1210524,1673,67.74636697769165,500.0
1223164,1686,68.44161534309387,500.0
1235244,1698,69.13491463661194,500.0
1247344,1710,69.82924890518188,500.0
1259984,1723,70.5253803730011,500.0
1272154,1735,71.2235951423645,500.0
1284324,1747,71.92575335502625,500.0
1301214,1764,72.8371913433075,500.0
1313344,1776,73.53413534164429,500.0
1325944,1789,74.22622346878052,500.0
