Steps,Episodes,Time,Reward
0,0,0.0,-145.21526320994778
10,0,0.15158772468566895,-149.40649774625854
286,1,0.3331019878387451,-120.15574549607928
734,4,0.503645658493042,-118.31513995349823
1112,6,0.6921417713165283,-103.54423154948056
1448,7,0.8995869159698486,-153.30322514499022
2020,10,1.1110212802886963,-119.92649898853097
2388,12,1.302509069442749,-122.33793148619274
2764,14,1.4959912300109863,-131.74668180816514
3132,16,1.6675324440002441,-125.37079523603748
3576,19,1.8610153198242188,-133.87063699455058
3950,21,2.048513650894165,-93.54390261737773
4380,23,2.245985269546509,-166.11277164603192
4898,26,2.478363513946533,-137.80606492398243
5352,29,2.6798248291015625,-106.81747969406801
5850,32,2.9072163105010986,-170.6758538007601
6390,35,3.1824800968170166,-102.50407013032672
6904,38,3.4068799018859863,-117.35609642593434
7450,40,3.6871302127838135,-119.58917652373309
8170,43,3.9903194904327393,-143.90679194573767
8874,47,4.3284149169921875,-280.3308923196827
10204,53,4.932798147201538,-711.6926563535039
11634,60,5.625944375991821,-713.7041878309864
12882,66,6.189436674118042,-846.2256253901203
14224,72,6.860641241073608,-662.7162821757228
15172,76,7.282512903213501,-941.1696170386091
16644,83,7.989621162414551,-746.8511863911447
17744,89,8.501252889633179,-718.8144482554231
18746,94,9.010889530181885,-941.0447818948696
19946,101,9.608291387557983,-793.0870610995607
21094,105,10.111944198608398,-763.5646939196309
22211,110,10.64252495765686,-659.5036789769583
23178,114,11.117254495620728,-786.9542966929514
24296,120,11.650827646255493,-1091.6882514230815
25848,126,12.386858940124512,-641.7631604235214
26618,129,12.821695804595947,-642.5725453691082
27630,133,13.292436361312866,-689.2077453034472
28718,139,13.797086715698242,-971.1472858191537
30156,144,14.479261636734009,-699.621501663051
31200,148,15.0377676486969,-931.3439632968311
32732,154,15.753851890563965,-667.3306040183231
33654,157,16.204646587371826,-1053.2550332831015
35088,163,16.926714658737183,-764.0783217947961
36226,167,17.474250078201294,-681.1681928743733
37382,172,18.027769327163696,-722.7673328267609
38386,177,18.54339051246643,-983.4973977876898
39740,183,19.19265341758728,-1663.9416604456048
42336,195,20.399425745010376,-800.936166189059
43538,200,21.009792804718018,-1167.7457595049682
47158,213,23.0144305229187,-998.0753410483634
48838,218,23.798333644866943,-869.9484896243005
49268,218,24.490482091903687,-1181.766656060126
51404,225,25.363147497177124,-1176.009815348289
53762,233,26.56991934776306,-1378.9295337279045
57218,245,28.282338619232178,-1410.1240002916863
62534,260,31.326196670532227,-2188.0765104250454
69074,283,34.518656730651855,-1807.8367319733393
74800,296,37.71011996269226,-1325.9257167830604
80344,312,40.652249813079834,-1122.6157542525377
86674,331,43.973365783691406,-724.0158246979915
94898,352,48.5730619430542,-849.4887788229662
101990,368,52.65115284919739,-1125.1670043192025
109496,386,56.94566512107849,-683.2813576916203
116848,406,61.07661509513855,-479.5693924345113
124382,425,65.3830955028534,-418.83497661971694
130420,439,69.06025910377502,-547.4119555048403
134132,445,71.65731239318848,-466.96665654983946
