8.6,18.6,21.6,31.2
9.0,16.8,28.4,17.4
9.2,21.2,16.0,18.2
9.0,41.0,18.0,24.6
9.2,20.2,21.8,20.4
9.6,22.2,21.0,22.8
9.0,16.2,34.0,25.4
9.4,19.6,19.6,22.6
9.2,19.4,29.4,19.8
9.6,14.2,30.6,23.2
9.0,13.8,26.8,19.2
9.2,22.6,21.0,31.0
8.8,17.6,20.4,16.4
9.8,31.4,16.8,18.6
9.4,25.0,22.2,15.4
9.2,18.4,20.6,23.0
9.2,21.8,26.0,32.4
9.6,18.6,22.6,24.2
9.4,25.2,16.4,13.0
9.8,28.0,33.0,23.0
9.4,31.6,19.0,19.4
9.0,20.4,18.0,25.6
9.2,22.8,29.2,30.2
9.2,18.4,21.6,27.0
9.6,21.6,20.2,18.2
9.8,42.4,20.2,21.2
9.4,32.6,26.4,20.8
9.4,24.4,23.4,30.6
9.0,34.2,15.6,19.4
9.8,37.6,19.0,14.0
9.0,24.6,22.0,26.2
9.6,25.2,17.2,31.0
9.2,28.6,30.4,26.0
9.4,32.6,17.8,25.0
9.8,27.2,15.2,28.0
8.8,30.6,16.2,23.8
9.4,23.0,17.2,15.8
9.0,40.6,15.2,15.4
9.0,41.8,24.0,15.4
9.4,34.8,25.0,22.4
9.0,36.2,15.4,22.8
9.4,35.6,26.6,21.8
9.6,35.0,23.4,27.0
9.2,32.2,32.8,13.2
9.6,33.6,28.4,26.4
9.2,32.2,34.0,19.0
9.4,35.0,22.6,23.8
9.2,37.6,32.6,16.6
9.0,29.0,31.8,23.8
9.8,27.8,21.6,26.6
9.4,42.0,18.0,15.2
9.4,25.8,25.2,14.8
9.8,47.2,26.0,24.2
9.4,39.2,23.6,22.2
9.0,19.4,39.0,23.4
9.2,30.0,13.4,21.4
9.4,30.4,25.4,16.2
9.6,31.2,30.8,26.6
9.4,40.4,31.4,15.6
9.8,43.0,22.8,28.6
9.6,18.8,34.6,23.8
9.2,51.2,27.8,18.6
9.2,43.4,23.4,19.8
9.8,22.0,31.4,16.6
10.0,32.2,16.2,29.0
9.2,30.0,20.2,16.2
8.8,28.0,28.4,19.2
9.4,27.8,26.4,19.8
9.6,31.6,17.0,14.6
9.6,40.4,41.4,20.0
10.0,31.2,18.2,22.0
10.0,36.2,20.0,17.2
9.8,36.2,28.8,27.6
9.4,27.2,25.4,15.2
9.0,47.2,24.2,19.2
9.4,34.0,23.4,21.4
9.6,40.6,19.0,19.4
9.8,29.4,17.0,27.8
9.4,29.6,22.6,39.4
9.4,28.4,16.4,33.8
9.2,26.2,22.0,32.4
9.4,39.8,29.6,16.2
9.6,32.8,19.2,21.6
9.4,42.0,20.6,22.0
9.0,37.2,21.4,17.2
9.8,53.4,27.6,36.6
9.0,46.4,34.4,30.2
9.2,43.0,24.4,21.8
9.0,65.8,25.6,13.0
9.4,42.4,32.2,13.8
9.2,51.8,24.6,27.2
9.2,76.0,20.6,35.0
9.6,54.4,20.2,27.6
9.6,42.8,30.0,22.8
9.4,68.4,16.0,20.4
9.0,59.6,22.4,22.8
8.6,56.0,28.2,22.2
9.4,54.2,26.0,33.6
9.2,44.2,25.0,24.6
9.8,52.4,16.6,22.8
8.8,54.8,21.4,20.2
9.0,34.4,19.4,21.4
9.6,30.6,39.6,19.8
9.2,30.0,23.2,20.0
9.2,35.0,27.2,26.8
9.0,38.0,20.4,25.2
9.8,27.4,24.2,37.8
9.2,42.6,30.8,17.8
9.0,38.4,26.2,19.6
9.6,34.4,18.4,21.2
9.4,49.0,21.4,25.8
9.8,50.6,22.0,23.4
9.6,37.8,21.2,21.8
9.6,44.0,20.2,27.8
9.6,27.8,26.0,20.8
9.2,49.6,20.2,25.2
9.6,33.8,26.8,18.8
9.8,46.6,39.2,25.6
9.2,38.8,21.0,20.0
9.8,34.0,32.6,15.6
9.6,41.2,20.8,22.2
9.2,34.8,23.4,25.0
9.4,42.8,36.0,26.2
9.0,45.4,25.2,23.0
9.6,78.4,22.2,27.2
9.8,42.0,33.4,32.6
9.6,55.8,33.4,28.6
9.4,62.6,26.6,19.0
8.8,56.6,43.2,16.2
9.4,68.2,16.6,18.8
9.8,59.0,27.2,15.6
9.2,71.0,33.2,20.4
9.4,79.4,29.8,16.8
8.8,59.2,26.2,17.4
9.8,61.2,33.0,19.4
9.2,69.6,25.2,18.4
9.6,73.6,32.2,21.0
9.4,84.4,28.8,26.0
9.2,69.4,24.0,26.0
9.4,75.2,18.8,29.8
9.4,79.0,50.8,27.0
9.8,79.4,35.4,19.0
9.8,96.4,26.6,19.8
9.2,82.2,22.8,29.0
9.4,101.4,26.0,17.6
9.4,89.4,27.8,21.4
9.0,90.2,24.8,24.0
10.2,70.6,30.0,25.2
9.6,100.2,42.0,18.2
9.4,79.4,27.6,29.6
9.4,70.0,35.4,34.6
9.4,96.0,27.0,18.8
9.2,79.0,27.6,21.0
9.4,83.6,21.4,17.6
8.8,91.2,38.4,23.2
9.4,93.8,37.0,51.0
9.6,79.4,24.8,18.0
